Key,Polska
hint_escape,"Odejście
Jeśli <hint=hint_loyalty>lojalność</hint> lorda spadnie poniżej 25, istnieje szansa, że osoba ta odejdzie.

Jeśli odchodzący lord jest spadkobiercą tronu, może wszcząć bunt. Zwykły lord może dołączyć do innej rodziny szlacheckiej."
hint_riot,"Bunt
Osoba odchodzi do obozu leśnych bandytów, zabierając ze sobą część niezadowolonych wojowników.

Armia buntowników może znacząco urosnąć, jeśli otrzyma wsparcie od rodów szlacheckich, które są wobec ciebie wrogie.

Po jakimś czasie buntownicy zaatakują twoje miasto."
hint_slave_riot,"Bunt jeńców
Każdego dnia, w którym średni <hint=hint_slave_happines>nastrój</hint> jeńców wynosi poniżej <red>25</red> (progu niezadowolenia), może dojść do buntu.

<hint=hint_persons_slave>Jeńcy</hint> stworzą grupę rebeliantów, która spróbuje spalić osadę i zniszczyć twoją rodzinę szlachecką."
hint_warrior_riot,"Bunt wojowników
Jeśli średni <hint=hint_mood>nastrój</hint> wojowników utrzyma się poniżej progu niezadowolenia, czyli wartości 25, może dojść do buntu.

Wojownicy zjednoczą się, aby zaatakować i splądrować siedzibę, a następnie dołączą do <hint=hint_persons_forest_bandits>leśnych bandytów</hint>."
hint_pogrom,"Bunt religijny
Jeśli średni <hint=hint_mood>nastrój</hint> <hint=hint_persons_fanatic>fanatyków</hint> utrzyma się w ciągu dnia poniżej progu niezadowolenia, czyli wartości <red>25</red>, mogą oni wszcząć bunt, lecz najpierw zażądają, aby poświęcić lorda, którego obwiniają za swą niedolę.

Jeśli odmówisz, chłopi się zjednoczą i:
$ Spalą domy i zamordują każdego, kto nie jest według nich dostatecznie pobożny.
$ Spalą <hint=hint_bld_library>bibliotekę</hint> i inne budynki.
$ Spróbują zamordować lorda, którego uznali za winnego.

Bunt religijny może podsycić biskup, żeby zwrócić fanatyków przeciwko swoim wrogom.

<b>Porada:</b> Do buntu religijnego mogą dołączyć wszyscy niezależnie od warstwy społecznej — chłopi, wojownicy, jeńcy, a nawet lordowie. Dlatego też mimo iż fanatycy mają swoje zalety, im więcej ich posiadasz, tym groźniejszy jest biskup."
hint_pogrom_context,"Zamieszki fanatyków
W wyniku <hint=hint_nt_unhappy>niezadowolenia</hint> fanatyczni chłopi, wojownicy i jeńcy szukają kozła ofiarnego, którego obwinią za to, że Święta Zofia przeklęła miasto.

Masz 1 dzień, aby <hint=hint_punishment_blindness>oślepić</hint> postać {soul_uuid_target}. W przeciwnym razie dojdzie do <hint=hint_pogrom>buntu</hint>.

Jeśli osoba {soul_uuid_target} jest już niewidoma, należy ją <hint=hint_punishment_execution>stracić</hint>.

To działanie nie będzie uznane za akt <hint=hint_terror_lord>terroru</hint>."
hint_pogrom_context_by_bishop,"Groźba buntu

Biskup jest skrajnie niezadowolony z {soul_uuid_target} i chce, aby ta osoba została oślepiona.

Masz 1 dzień, żeby <hint=hint_punishment_blindness>oślepić</hint> osobę {soul_uuid_target}. W przeciwnym razie dojdzie do <hint=hint_pogrom>buntu religijnego</hint>.

Jeśli postać {soul_uuid_target} jest już niewidoma, należy ją <hint=hint_punishment_execution>stracić</hint>.

To działanie nie będzie uznane za akt <hint=hint_terror_lord>terroru</hint>."
hint_pogrom_context_by_bishop_decapitation,"Ultimatum biskupa
Biskup jest skrajnie niezadowolony z {soul_uuid_target} i chce, aby ta osoba została stracona. Masz 1 dzień, żeby <hint=hint_punishment_execution>stracić</hint> postać {soul_uuid_target}. W przeciwnym razie dojdzie do buntu.

Religijni <hint=hint_persons_fanatic>fanatycy</hint> zjednoczą się i spalą domy oraz zamordują każdego, kto nie jest według nich dostatecznie pobożny. Ostatnim celem będzie {soul_uuid_target}, który według nich odpowiada za ich niedolę."
hint_pogrom_context_by_bishop_hate_king,"Ultimatum biskupa
Biskup jest skrajnie niezadowolony z twojego króla, {soul_uuid_target}, i chce go ukarać. Masz 1 dzień, żeby zmienić króla. W przeciwnym razie dojdzie do buntu.

Religijni <hint=hint_persons_fanatic>fanatycy</hint> zjednoczą się i spalą domy oraz zamordują każdego, kto nie jest według nich dostatecznie pobożny. Ostatnim celem będzie {soul_uuid_target}, który według nich odpowiada za ich niedolę."
hint_nt_bishop_is_king_enemy,"Biskup wrogiem króla
Stosunki {soul_uuid_target_1} – {soul_uuid_target_2} stały się wrogie. Jeśli stosunki będą się dalej pogarszać, może dojść do buntu religijnego, którego celem będzie {soul_uuid_target_2}."
hint_noble_house,"Rody szlacheckie
Kilka rodzin <hint=hint_persons_lords>lordów</hint>, które zarządzają miastami i dysponują <hint=hint_title>tytułami szlacheckimi</hint>.

Wiele takich rodów pochodzi jeszcze z czasów <hint=hint_crimson_empire>Szkarłatnego Imperium</hint>, a podpisy ich przodków można znaleźć na <hint=hint_сhartia_humility>Statucie Pokory</hint>.

<hint=hint_synode>Kochający Ród</hint> dba o to, aby żaden z rodów nie urósł zbytnio w siłę i nie podważył jego autorytetu."
hint_wedding,"Ślub
Rytuał społeczny, podczas którego dwoje lordów zawiera związek małżeński w <hint=hint_bld_temple>świątyni</hint>."
hint_funeral,"Pogrzeb
Rytuał społeczny w <hint=hint_bld_temple>świątyni</hint>, podczas którego osoby żegnają swoich bliskich udających się w ostatnią podróż.

Pogrzeb wieńczy kremacja."
hint_upgrade,"Ulepszenia
Ulepszenie budynku, które dodaje jedno miejsce pracy."
hint_diplomacy,
hint_army,"Oddział bojowy
Oddział pod twoją bezpośrednią komendą, którym można atakować wrogów.

$ Oddziały formuje się z <hint=hint_persons_warriors>wojowników</hint> w menu armii.
$ Oddziałem musi dowodzić lord lub <hint=hint_knight>rycerz</hint>, a jego umiejętność <hint=hint_skill_command>dowodzenia</hint> wpłynie na premię do morale.
$ Po wybraniu oddziału kliknij PPM, aby wskazać miejsce do wymarszu lub ataku."
hint_wealth,"Średni majątek
Pokazuje, ile sztuk złota posiadają średnio mieszkańcy.

$ Imigranci przybywają z własnymi oszczędnościami.
$ Jeśli <hint=hint_salary>wypłaty</hint> wystarczają, żeby codziennie jeść i pić alkohol, pozostałe oszczędności będą gromadzone jako majątek. W przeciwnym razie mieszkańcy będą wydawać swoje oszczędności.
$ Majątek pozwala osiągnąć poczucie <hint=hint_rich>dostatku</hint>."
hint_free_people,"Wolni mieszkańcy
Łączna liczba wolnych chłopów, wojowników, bezrobotnych i włóczęgów, którzy zamieszkują twoje miasto."
hint_equip_cost,"Koszt wyposażenia
Łączna wartość broni i pancerzy, w jakie wyposażeni są twoi wojownicy.

Pośrednio oddaje siłę armii (lub oddziału)."
hint_sodiers_happiness,"Nastrój wojowników
$ Najęci wojownicy mogą zdezerterować i opuścić twoje miasto, jeśli będą w złym <hint=hint_mood>nastroju</hint> (poniżej <red>25</red>).
$ Wojownicy w dobrym nastroju (powyżej <green>80</green>) mają wyższą <hint=hint_moral_level>odwagę</hint> w walce oraz większą szansę na zostanie <hint=hint_loyalist>lojalistami</hint>.

<img=hint_sodiers_happiness></img>

Porady dotyczące nastroju:
$ Pozwól świeżym rekrutom zasmakować walki, zanim wyślesz ich do prawdziwej bitwy. Szkolenie bojowe z czasem zmniejszy u wojownika strach przed śmiercią.
$ Na dowódców oddziału wybieraj lordów z wysoko rozwiniętą umiejętnością <hint=hint_skill_command>dowodzenia</hint>.
$ Nie wyczerpuj sił wojowników przesadnym szkoleniem i <hint=hint_persons_guard>patrolami</hint> przed bitwą.
$ Dostarczaj im towary wysokiej jakości, np. <hint=hint_resource_meat>mięso</hint> i <hint=hint_resource_ale>piwo</hint>.
$ Wydziel dla wojowników <hint=hint_bld_temple>świątynię</hint>, w której będziesz wygłaszać kazania wiary. Uzyskasz w ten sposób <hint=hint_persons_fanatic>fanatyków</hint>, którym ból jest niestraszny. To jednak niebezpieczna ścieżka, jeśli masz kiepskie stosunki z <hint=hint_bishop>biskupem</hint>, ponieważ w wypadku <hint=hint_pogrom>buntu religijnego</hint> staną oni po jego stronie.
$ <hint=hint_nt_terror_culture>Terroryzuj</hint> kulturę, której nienawidzą twoi wojownicy, lub działaj zgodnie z ich wartościami kulturowymi."
hint_slave_happines,"Nastrój jeńców
Nieszczęśliwi jeńcy mogą próbować ucieczki z miasta, a jeśli będą skrajnie niezadowoleni, mogą wszcząć <hint=hint_slave_riot>bunt</hint>.

Aby poprawić nastrój jeńców:
$ Buduj dość baraków dla jeńców.
$ Pamiętaj, aby zatrudnić strażnika, który będzie im dostarczać jedzenie.
$ W menu „<hint=hint_finance_menu>Gospodarka</hint>” zaopatrz ich w dostateczną ilość pożywienia i alkoholu.
$ Dopilnuj, aby jeńcy mieli dostęp do <hint=hint_bld_temple>świątyń</hint>.

<b>Porada:</b> Aby schwytać uciekinierów, rozmieść przy barakach jeńców <hint=hint_persons_guard>straż</hint>."
hint_fatigue,"Zmęczenie
Osoby, które się zmęczą, wykonując zadania i pracując, potrzebują <hint=hint_need_fun>odpoczynku</hint>.

To prowadzi do negatywnych <hint=hint_thought>myśli</hint>, które wpływają na <hint=hint_mood>nastrój</hint> i z czasem narastają.

Potrzebę odpoczynku zaspokaja bezczynność, ale szybsze jest spożywanie <hint=hint_alcohol>alkoholu</hint>."
hint_recovery,"Rekonwalescencja
Czas wymagany do wyleczenia ran lub choroby."
hint_sender,"Posłaniec
Możesz wysłać posłańca, aby wykonywał w twoim imieniu różne zadania w innych osadach na mapie świata.

<img=hint_sender></img>

Posłaniec jest wybierany spośród chłopów i potrzebuje <hint=hint_resource_paper>1</hint>, żeby dostarczyć wiadomość.

List dostarczany przez posłańca jest pisany przez króla, więc skuteczność działania zależy od umiejętności monarchy."
hint_sick,"Choroby
Choroby mogą być lekkie i poważne.

W przypadku lekkiej choroby postać porusza się wolniej.

Poważna choroba unieruchamia postać i przykuwa ją do łóżka. Chorych odwiedzają bliscy i <hint=hint_persons_priest>kapłan</hint>.

Źródłem chorób są <hint=hint_wounds>rany</hint> odniesione podczas walki oraz np. <hint=hint_display_event_swede_typh_allowed>zatrucie brukwią</hint>.

Choroby można <hint=hint_heal>leczyć</hint> z różnym skutkiem."
hint_heal,"Leczenie
Choroby i <hint=hint_wounds>rany</hint> można leczyć <hint=hint_resource_med>maścią leczniczą</hint>.

Lordowie i wojownicy samodzielnie pobierają ze składu i aplikują maść leczniczą. Jednak chłopi nie mają dostępu do tych lekarstw z uwagi na ich wysoki koszt, więc polegają tylko na łasce Świętej Zofii."
hint_death,"Śmierć
Gdy postać umiera, jej bliscy opłakują ją i uzyskują silną negatywną <hint=hint_thought>myśl</hint>.

<hint=hint_persons_priest>Kapłan</hint> zabiera zwłoki zmarłego do <hint=hint_bld_temple>świątyni</hint>, gdzie odbywa się pogrzeb i kremacja."
hint_wounds,"Rany
Rany są skutkiem uderzeń bronią i wypadków.

Niektóre rany powodują <hint=hint_pain>ból</hint>, a inne mogą skutkować <hint=hint_bleeding>krwawieniem</hint> lub niebezpiecznym <hint=hint_wounds_open>zakażeniem</hint>, które może prowadzić do rozwoju <hint=hint_poisoned>gangreny</hint>."
hint_wounds_open,"Zakażona rana
Niebezpieczna rana, która doprowadzi do rozwoju <hint=hint_poisoned>gangreny</hint>, jeśli nie zostanie wyleczona.

Zadbaj o to, żeby mieszkańcy mieli dostęp do <hint=hint_resource_med>maści leczniczej</hint>, która usunie zakażenie.

$ Lordowie i wojownicy powinni mieć dostęp do maści.
"
hint_poisoned,"Gangrena
Nieleczona martwica tkanek powodowana przez <hint=hint_wounds_open>zakażenie rany</hint>. Nieuchronnie prowadzi do śmierci.

Aby zapobiec gangrenie, dopilnuj, żeby mieszkańcy mieli dostęp do <hint=hint_resource_med>maści leczniczej</hint>."
hint_pain,"Ból
Ból jest powodowany przez <hint=hint_wounds>rany</hint> i <hint=hint_sick>choroby</hint>.

<img=hint_pain></img>

Informacje o bólu można sprawdzić u dołu głównej zakładki w menu postaci, w sekcji „Stany”. Wskaż ikonę bólu, żeby sprawdzić <hint=hint_pain_level>próg bólu</hint>.

Skumulowany ból wpływa także na <hint=hint_moral_level>odwagę</hint> postaci."
hint_pain_level,"Próg bólu
Próg bólu wynosi {pain_threshold}.
Próg dezorientacji wynosi {dis_threshold}.

$ Jeśli łączna wartość <hint=hint_pain>bólu</hint> <b>przekroczy</b> próg dezorientacji, postać stanie się wrażliwa na zabójcze ciosy i zacznie się wolniej poruszać.
$ Jeśli łączna wartość bólu <b>przekroczy</b> próg bólu, postać <hint=hint_death>umrze</hint> od wstrząsu bólowego."
hint_moral_level,"Próg odwagi
Próg odwagi wojownika wynosi {bravery_threshold_moral_factor}% bieżącego <hint=hint_mood>nastroju</hint>.

<img=hint_moral_level></img>

$ Jeśli łączne myśli powodowane <hint=hint_pain>bólem</hint> przekroczą tę wartość, wojownik zacznie uciekać.
$ Wojownik będzie też uciekać na widok wroga, jeśli jego morale spadnie poniżej 5.

Gdy wojownik jest częścią oddziału, na jego nastrój, a więc i prawdopodobieństwo ucieczki, wpływają także inne czynniki:
$ Gdy dowodzący lord żyje, zapewnia znaczną premię, której wysokość zależy od umiejętności <hint=hint_skill_command>dowodzenia</hint>. <b>To jeden z kluczowych czynników, które wpływają na zwycięstwo.</b>
$ Utrata (w wyniku śmierci, nieprzytomności lub ucieczki) wrogiego dowódcy i ucieczka wrogich wojowników znacząco poprawiają nastrój.
$ Z drugiej strony utrata własnego dowódcy i ucieczka członków oddziału pogarszają nastrój."
hint_damaged,"Oszpecenie
Znacząco obniża <hint=hint_interest>zainteresowanie</hint> płci przeciwnej."
hint_bleeding,"Krwawienie
Zazwyczaj występuje w wyniku <hint=hint_wounds>ran</hint> powodowanych przez broń tnącą i przebijającą.

Przypadki lekkiego krwawienia się sumują i zmieniają w krwawienie umiarkowane i poważne, co może zakończyć się <hint=hint_death>śmiercią</hint>.

Aby powstrzymać krwawienie, postać może się sama opatrzyć lub skorzystać z pomocy innych.
{optional_hemophilia}"
hint_uncons,"Utrata przytomności
Postać traci przytomność, jeśli wartość skumulowanego <hint=hint_pain>bólu</hint> przekroczy <hint=hint_pain_level>próg bólu</hint>. Utratę przytomności może też spowodować cios <hint=hint_resource_wooden_hammer>buławą</hint>.

Postać po jakimś czasie odzyska przytomność.

Nieprzytomne osoby będą zanoszone do swoich domów."
hint_tantrum,"Załamanie nerwowe
Lord traci nad sobą panowanie i zaczyna się niebezpiecznie zachowywać wobec siebie i innych. Załamanie może przyjąć lekkie formy, np. picia na umór, ale poważne załamanie może skończyć się nawet samobójstwem.

<img=hint_tantrum></img>

Rodzaj załamania nerwowego często zależy od poziomu niezadowolenia, ale pierwsze załamanie zawsze przybierze lekką formę.

Podczas załamania nerwowego tracisz kontrolę nad postacią i przestaje ona wykonywać twoje polecenia.

W wyniku załamania postać może doznać <hint=hint_insight>olśnienia</hint>."
hint_determination,"Przypływ determinacji
Gdy postać odczuwa <hint=hint_desire_obsession>obsesję</hint>, której nie może spełnić, może czasem próbować spełnić ją siłą, co bywa niebezpieczne dla niej samej oraz innych osób."
hint_contagios,"Choroba zakaźna
Niektóre choroby są zaraźliwe i prowadzą do epidemii, np. <hint=hint_sifilis>kiła</hint>, <hint=hint_plague>fetorzyca</hint> czy <hint=hint_fury>blady obłęd</hint>.

Ogólnie rzecz biorąc, im większe miasto, tym wyższe prawdopodobieństwo epidemii."
hint_sifilis,"Kiła
Choroba zakaźna w głównej mierze przenoszona drogą płciową.

W ciągu kilku dni od zakażenia powoduje blizny, łysienie oraz krwawienie wewnętrzne.

Użycie <hint=hint_resource_med>leczniczej maści</hint> daje 10% szans na wyleczenie, więc skuteczna kuracja zazwyczaj wymaga więcej czasu."
hint_plague,"Fetorzyca
To skrajnie niebezpieczna i wysoce zakaźna choroba śmiertelna.

$Trwa przez kilka dni, ale codzienne stosowanie <hint=hint_resource_med>leczniczej maści</hint> pozwala uniknąć szybkiej śmierci.
$ Zakażeni wydzielają silny odór, stąd nazwa tej choroby.
$ Chorobę przenoszą wszy, więc osoby cierpiące na <hint=hint_vshi>wszawicę</hint> stają się nosicielami.
$ Epidemie fetorzycy zdarzają się w miejscach dużych zgromadzeń, np. wśród bezdomnych w <hint=hint_bld_temple>świątyniach</hint>."
hint_vshi,"Wszawica
Wszy to niewielkie owady powodujące dyskomfort i swędzenie.

Stanowi przypadłość groźną ze względu na ryzyko wystąpienia <hint=hint_plague>fetorzycy</hint>, więc osoby z wszami mogą stać się nosicielami tej choroby.

Wszawicę można wyleczyć kąpielą w <hint=hint_bld_bath>łaźni</hint>."
hint_fury,"Blady obłęd
Choroba charakteryzująca się okropnymi bliznami na twarzy, które wymuszają na chorych noszenie masek.

Co więcej, choroba zmienia stan psychiczny, zwiększając poziom agresji i prawdopodobieństwo, że <hint=hint_persons_peasant>chłopi</hint> staną się <hint=hint_persons_criminal>włóczęgami</hint> lub <hint=hint_persons_forest_bandits>leśnymi bandytami</hint>.

To nieuleczalna choroba, ale z czasem przemija. Symptomy można załagodzić spożywaniem <hint=hint_resource_nectar>nektaru</hint>."
