Key,Korean
hint_sodiers_happiness,"전사의 기분
$ 고용된 전사는 <hint=hint_mood>기분</hint>이 나빠지면(<red>25</red> 미만) 탈영하여 도시를 떠날 수 있습니다.
$ 기분이 좋은(<green>80</green> 초과) 전사는 전투에서의 <hint=hint_moral_level>용기</hint>와 <hint=hint_loyalist>충성파</hint>가 될 확률이 증가합니다.

<img=hint_sodiers_happiness></img>

기분 개선 팁:
$ 신병을 전투에 투입하기 전에 현실적인 전투에 익숙해지도록 만드세요. 신병의 죽음에 대한 두려움은 전투 훈련을 거치며 점차 사라집니다.
$ <hint=hint_skill_command>명령</hint> 스킬이 높은 영주로 분대를 지휘하세요.
$ 전투 전에 과도한 훈련과 <hint=hint_persons_guard>순찰</hint>로 인해 전사가 지치지 않도록 하세요.
$ 이들에게 <hint=hint_resource_meat>고기</hint>와 <hint=hint_resource_ale>에일</hint> 같은 고품질의 제품을 제공하세요.
$ 전사를 위해 별도의 <hint=hint_bld_temple>사원</hint>을 마련하고 믿음을 전도하세요. 이를 통해 고통을 즐기는 <hint=hint_persons_fanatic>광신도</hint>로 변신할 수 있습니다. 단, <hint=hint_pogrom>종교 봉기</hint>가 발생하면 이들이 주교 편에 서게 되므로, <hint=hint_bishop>주교</hint>와의 관계가 좋지 않으면 위험한 선택이 될 것입니다.
$ 전사가 싫어하는 문화를 대상으로 <hint=hint_nt_terror_culture>공포</hint>를 조성하거나 전사의 문화의 덕목에 맞는 정책을 추구하세요."
hint_slave_happines,"수감자의 기분
불행 상태의 수감자는 정착지에서 탈출을 시도할 수 있으며, 극도로 불행해지면 <hint=hint_slave_riot>반란</hint>을 일으킬 수 있습니다.

수감자의 기분 전환 방법:
$ 감옥을 충분히 지었는지 확인하세요.
$ 수감자에게 음식을 제공하는 간수가 감옥에 있는지 확인하세요.
$ <hint=hint_finance_menu>경제 메뉴</hint>에서 적절한 양의 술과 음식을 제공하고 있는지 확인하세요.
$ 수감자가 <hint=hint_bld_temple>사원</hint>을 이용할 수 있게 하세요.

<b>힌트:</b> 도망치는 수감자를 생포하려면 감옥 주변에 <hint=hint_persons_guard>경비병</hint>을 배치하세요."
hint_fatigue,"피로
캐릭터는 다양한 임무와 작업을 수행하면서 피곤해지면 <hint=hint_need_fun>휴식</hint>이 필요하게 됩니다.

이는 <hint=hint_mood>기분</hint>에 영향을 미치며 시간이 지나면서 누적되는 부정적 <hint=hint_thought>생각</hint>을 일으킵니다.

휴식 욕구는 캐릭터가 일하고 있지 않을 때 서서히 해소되지만, <hint=hint_alcohol>술</hint>을 섭취하면 최대한 빠르게 회복할 수 있습니다."
hint_recovery,"회복
상처나 질병으로부터 회복되는 데 걸리는 시간입니다."
hint_sender,"전령
세계 지도의 다른 정착지에서 임무를 수행하기 위해 전령을 보낼 수 있습니다.

<img=hint_sender></img>

전령은 농민 중에서 선택되며 전갈을 보내려면 <hint=hint_resource_paper>1</hint>개가 필요합니다.

전령이 전달하는 편지는 왕이 작성하므로, 이 행동의 효과는 왕의 스킬에 따라 달라집니다."
hint_sick,"질병
질병은 경증과 중증이 있습니다.

경증인 경우 캐릭터가 느린 속도로 움직입니다.

중증인 경우 캐릭터가 걸을 수 없고 침대에 누워 지냅니다. 사랑하는 사람과 <hint=hint_persons_priest>사제</hint>가 병자를 방문합니다.

질병의 원인은 작업이나 전투 중 입는 <hint=hint_wounds>부상</hint>뿐만 아니라 <hint=hint_display_event_swede_typh_allowed>순무 중독</hint> 같은 경우도 있습니다.

질병은 다양한 성공률에 따라 <hint=hint_heal>치료</hint>될 수 있습니다."
hint_heal,"치료
질병과 열린 <hint=hint_wounds>상처</hint>는 <hint=hint_resource_med>의료 연고</hint>로 치료됩니다.

영주와 전사는 창고에서 필요한 의약 물품을 가져와 스스로 치료하지만 농민은 이러한 비싼 약품을 이용할 수 없기에 소피아의 자비에 기대야만 합니다."
hint_death,"사망
캐릭터가 사망하면 사랑하는 사람들이 고인을 애도하며 강한 부정적 <hint=hint_thought>생각</hint>을 겪습니다.

<hint=hint_persons_priest>사제</hint>가 고인을 <hint=hint_bld_temple>사원</hint>으로 옮겨 장례를 치른 후 화장을 진행합니다."
hint_wounds,"상처
상처는 무기에 맞거나 사고로 인해 발생합니다.

일부 상처는 <hint=hint_pain>통증</hint>만 유발하지만, 일부는 <hint=hint_bleeding>출혈</hint>이나 <hint=hint_poisoned>괴저</hint>로 이어지는 위험한 <hint=hint_wounds_open>염증</hint>을 유발하기도 합니다."
hint_wounds_open,"염증성 상처
치료하지 않으면 필연적으로 <hint=hint_poisoned>괴저</hint>를 일으키는 위험한 상처 유형입니다.

주민이 감염을 치료하는 <hint=hint_resource_med>의료 연고</hint>를 사용할 수 있게 하세요.

$ 영주의 인벤토리에서 연고를 사용할 수 있어야 합니다."
hint_poisoned,"괴저
<hint=hint_wounds_open>염증성 상처</hint>로 인한 조직의 불치성 괴사 현상입니다. 필연적으로 사망에 이르게 됩니다.

괴저의 발병을 예방하려면 주민이 <hint=hint_resource_med>의료 연고</hint>를 사용할 수 있어야 합니다."
hint_pain,"통증
통증은 <hint=hint_wounds>상처</hint>와 <hint=hint_sick>질병</hint>으로부터 발생합니다.

<img=hint_pain></img>

캐릭터 메뉴 내 메인 탭 하단의 ""상태"" 레이블 아래에 표시됩니다. 고통 아이콘 위에 마우스를 올리면 <hint=hint_pain_level>통증 한계치</hint>가 표시됩니다.

누적 통증은 캐릭터의 <hint=hint_moral_level>용기</hint>에도 영향을 미칩니다."
hint_pain_level,"통증 한계치
통증 한계치는 {pain_threshold}입니다.
혼미 한계치는 {dis_threshold}입니다.

$ 누적 <hint=hint_pain>통증</hint>이 혼미 한계치를 <b>초과</b>하면 캐릭터가 치명적인 공격에 취약해지고 더 느리게 움직입니다.
$ 누적 통증이 통증 한계치를 <b>초과</b>하면, 캐릭터가 통증 쇼크로 <hint=hint_death>사망합니다</hint>."
hint_moral_level,"용기 한계치
전사의 용기 한계치는 현재 <hint=hint_mood>기분</hint> 수치의 {bravery_threshold_moral_factor}%입니다.

<img=hint_moral_level></img>

$ <hint=hint_pain>통증</hint>으로 인한 누적 생각이 이 값을 초과하면 전사가 도주합니다.
$ 또한, 전사의 사기가 5 미만이면 적 하나만 보여도 도망갑니다.

전사가 분대에 속해 있을 때, 기분과 후퇴 확률은 추가 요소에 의해 영향을 받습니다.
$ 지휘하는 영주가 살아 있으면 <hint=hint_skill_command>지휘</hint> 스킬에 따라 상당한 기분 보너스를 받습니다. <b>이는 승리에 매우 중요한 요소 중 하나입니다.</b>
$ 적 지휘관의 손실(사망, 의식불명 또는 후퇴)과 적 전사의 후퇴는 기분을 증가시킵니다.
$ 반대로, 분대 지휘관의 손실이나 아군 전사의 도주는 기분을 감소시킵니다."
hint_damaged,"신체 훼손
이성의 <hint=hint_interest>관심</hint>을 크게 감소시킵니다."
hint_bleeding,"출혈
일반적으로 베이거나 무기 관통에 의한 <hint=hint_wounds>상처</hint>의 결과로 발생합니다.

경미한 출혈이 누적되면 일반 출혈이 되며, 심한 출혈에 이르면 이로 인해 <hint=hint_death>사망</hint>할 수 있습니다.

캐릭터는 임시방편으로 다른 사람의 도움을 받거나 자가 치료하여 출혈을 멈출 수 있습니다."
hint_uncons,"의식불명
캐릭터는 누적 <hint=hint_pain>통증</hint>이 <hint=hint_pain_level>통증 한계치</hint>를 초과하거나 <hint=hint_resource_wooden_hammer>철퇴</hint>에 맞은 영향으로 의식을 잃습니다.

일정 시간이 지나면 캐릭터가 의식을 되찾습니다.

다른 캐릭터는 의식을 잃은 캐릭터를 데리고 집으로 돌아가려고 노력할 것입니다."
hint_tantrum,"신경 쇠약
영주가 자신의 행동에 대한 통제력을 잃고 다른 사람과 자신에게 위험한 행동을 하기 시작합니다. 폭음과 같은 경미한 형태부터 자살과 같은 심각한 형태까지 다양합니다.

<img=hint_tantrum></img>

신경 쇠약의 유형은 보통 영주의 불행 정도에 따라 다르지만, 모든 캐릭터의 첫 신경 쇠약은 경미한 형태로 나타납니다.

어떤 경우든 신경 쇠약에 걸린 캐릭터에 대한 통제력을 잃게 되며, 캐릭터가 임무 수행을 중단합니다.

신경 쇠약의 결과로 캐릭터가 <hint=hint_insight>통찰</hint>을 얻을 수도 있습니다."
hint_determination,"의지력 폭발
캐릭터가 <hint=hint_desire_obsession>강박</hint>에 사로잡혔으나 이를 충족시킬 수 없는 경우, 강제로 욕망을 충족하려 시도할 수 있습니다. 이로 인해 캐릭터와 주변 인물들을 모두 위험에 처할 수 있습니다."
hint_contagios,"전염병
일부 질병은 캐릭터 간에 전염되며 유행할 수 있습니다. 이러한 질병에는 <hint=hint_sifilis>매독</hint>, <hint=hint_plague>악취 역병</hint>, <hint=hint_fury>광증</hint> 등이 있습니다.

일반적으로 도시의 인구가 많을수록 상호작용이 많아지기에 전염병이 발생할 가능성이 높아집니다."
hint_sifilis,"매독
주로 성적 접촉을 통해 전염되는 감염성 질병입니다.

감염 후 수일 내로 흉터, 탈모, 내출혈이 발생합니다.

<hint=hint_resource_med>의료 연고</hint>를 사용해도 완치 확률이 10%에 불과하기에 일반적으로 장기간의 치료가 필요합니다."
hint_plague,"악취 역병
사망에 이르는 매우 위험하고 전염성 강한 질병입니다.

$이 질병은 며칠 동안 지속되며 매일 <hint=hint_resource_med>의료 연고</hint>를 사용하지 않으면 순식간에 사망에 이릅니다.
$ 감염자가 강한 악취를 풍겨서 악취 역병이라는 이름이 붙었습니다.
$ 이를 통해 전염되므로, <hint=hint_vshi>이</hint>가 기생 중인 캐릭터가 역병 전파자가 됩니다.
$ 노숙자 무리가 머무는 <hint=hint_bld_temple>사원</hint> 같이 많은 사람이 모인 장소에 자주 발병합니다."
hint_vshi,"이
불편함과 가려움증을 유발하는 작은 곤충입니다.

가장 큰 문제는 <hint=hint_plague>악취 역병</hint>의 매개체라는 점으로, 이가 기생하는 캐릭터는 역병 전파자가 될 수 있습니다.

이는 <hint=hint_bld_bath>목욕탕</hint>에서 씻어서 제거할 수 있습니다."
hint_fury,"광증
얼굴의 끔찍한 흉터가 특징인 질병으로, 감염자가 가면을 착용해야 합니다.

또한, 이 질병은 의식에 영향을 미쳐 공격성을 증가시키고, <hint=hint_persons_peasant>농민</hint>이 <hint=hint_persons_criminal>부랑자</hint>나 <hint=hint_persons_forest_bandits>숲속 도적단</hint>으로 변할 가능성을 높입니다.

치료할 수 없는 질병이지만, 결국에는 저절로 낫습니다. <hint=hint_resource_nectar>넥타</hint>를 섭취하여 증상을 완화할 수 있습니다."
hint_unholy_horde,"불경한 군단
극도로 공격적이고 위험한 무리로, <hint=hint_dead_god_herecy>죽은 신</hint>이라는 이단을 따릅니다.

<img=hint_unholy_horde></img>

$ 군단은 5일마다 모여 가장 가까운 정착지를 전소시키려 합니다. 승리 후 생존한 전사는 이웃 영지를 위협합니다.
$ 군단의 전사는 도끼로 무장하고 매우 높은 전투 스킬을 가지고 있지만, 방어구를 착용하지 않습니다.
$ 군단과는 협상이 불가능합니다.

<hint=hint_fire_war>성화의 전쟁</hint> 당시 <hint=hint_cainism>카인교</hint>가 신왕국에서 패배한 후 <hint=hinr_prophet_michail>선지자 미카엘</hint>은 문명화된 왕국 밖으로 추방되었고, 사회에서 벗어난 그곳에서 이단 전파를 이어나갔습니다. 죽은 신을 포용한 부족들은 최근 몇 년 사이 굉장히 강해졌습니다.

이제 그들은 자신들의 믿음에 따라 Norland 전역에 죽음과 파멸을 가져올 준비를 마쳤습니다."
hint_cainism,"카인교
<hint=hint_crimson_empire>크림슨 제국</hint> 말기의 이단 교리입니다.

성모 소피아의 가르침은 그녀의 형제, 카인을 최초의 살인자이자 그녀의 선행에 반하는 사악한 적대자로 여기지만, 카인교도는 카인이 선한 신으로, 소피아의 지배에 맞서 인류를 억압으로부터 보호하다 그녀의 손에 쓰러졌다고 주장합니다.

카인교도는 인간이 지닌 의지의 힘을 가장 중요한 덕목으로 여기며, 성모 소피아의 가르침에 담긴 수많은 도덕적 규범을 거부합니다.

크림슨 제국 외곽에서 시작된 카인교는 <hint=hinr_prophet_michail>선지자 미카엘</hint>이 전파했는데, 그는 죽은 신 카인으로부터 계시를 받아 <hint=hint_secret_book_of_dead>망자의 비전서</hint>를 썼다고 주장합니다. 이어진 성화의 전쟁으로 인해 카인교는 파국을 맞이하였고, 미하일은 추방되어 자취를 감췄습니다.

그러나 제국 역시 40년간의 참혹한 종교 전쟁을 버티지 못하고 <hint=hint_noble_house>귀족 가문</hint>이 다스리는 수많은 <hint=hint_new_kingdoms>신왕국</hint>으로 분열되었습니다. 이것이 오늘날 Norland의 모습입니다."
hint_secret_book_of_dead,"망자의 비전서
<hint=hinr_prophet_michail>선지자 미카엘</hint>이 쓴 책으로, 카인교의 주요 교리를 담고 있습니다.

성모 소피아가 인간을 노예로 삼는 악신이라 주장합니다. 그녀의 형제인 카인은 예전에 인류를 해방하기 위해 그녀에게 도전했지만, 그녀에게 죽고 말았습니다. 그러나 카인은 죽은 뒤 벨벳의 어둠에서 자유를 찾았고, 그곳에서 미카엘에게 현신하여 자신의 말을 기록해 사람들에게 알리라 하였습니다.

이 책은 <hint=hint_sofia_cult>성모 소피아 교회</hint>가 복종의 교리와 무릎 높이보다 높은 <hint=hint_sofia_truth>석조 구조물 금지</hint>로 사람들을 통제한다고 주장합니다. 카인교도는 <hint=hint_synode>사랑의 가족</hint>이 이를 통해 Norland의 유일한 석조 요새인 <hint=hint_faith_stone>믿음의 돌</hint>에 대적할 자가 나타나지 못하게 만들고, 언제든 마음에 들지 않는 정착지를 밀어버릴 수 있다고 합니다. 또한, 독립 요새화를 금했기 때문에 <hint=hint_sofia_great_purification>대정화</hint>의 시기가 오면 교회만이 모든 힘을 쥐고 교회의 지배를 지속적으로 공고히 해줄 이들만을 보호할 것이라 주장합니다.

카인교도는 <hint=hint_great_cycle>대주기</hint>를 끝내는 유일한 방법은 성모 소피아에 맞서는 것이라 믿습니다."
