Code,Indonesia
hint_nt_character_assimilated,"Perubahan Budaya
Selama masa pendidikan mereka, dipengaruhi oleh otoritas, nilai-nilai budaya para bangsawan bergeser untuk menyesuaikan dengan nilai-nilai budaya guru mereka."
hint_nt_culture_migration_increase,"Konsekuensi Perang
Akibat perang di provinsi tetangga {faction_uuid}, emigrasi dari sana meningkat. Para pengungsi berasal dari budaya <b>{culture}</b>.

Kafilah Suci akan menjual <b>{recource}</b>, sumber daya yang banyak diperdagangkan oleh provinsi tersebut, dengan harga <b>2 kali lipat</b> selama beberapa hari, mencerminkan dampak ekonomi perang.

Konsekuensinya akan berlangsung <b>selama 3 hari</b>."
hint_city_on_the_map,"~
<b>Umum</b>
$ Populasi: {pop}
$ Anggaran kota: <hint=hint_resource_gold>{budget}</hint>

<b> Faktor migrasi</b>
$ Tuan tanah dewasa: {lords}
$ Desa yang terbakar: {burned_villages}
$ Total kedatangan per hari: {mig_max} petani

<b>Ekonomi</b>
$ {pop} orang berproduksi per hari: <hint=hint_resource_gold>+{sum}</hint>
$ Investasi harian untuk militer: <hint=hint_resource_gold>-{sum_army}</hint>
$ Pemeliharaan militer: <hint=hint_resource_gold>-{sum_army_support}</hint>

<b>Tentara</b>
{army_list}

<b>Daftar Pengetahuan</b>
{knowledge_list}"
hint_tech_prisoners,"Teknologi
Biasanya, pasukan yang memiliki tawanan bergerak 50% lebih lambat daripada tanpa mereka. Pengetahuan ini menghilangkan penalti ini."
hint_tech_war_logistic,"Teknologi
Mempercepat pergerakan pasukan sebesar {percent}%

Bonus kecepatan pergerakan tidak bersifat kumulatif; bonus tertinggi akan dipilih."
hint_display_event_communication_lost,"Komunikasi Terputus
Anda tidak lagi berbatasan dengan provinsi {faction_uuid}, yang berarti berakhirnya semua hubungan.

Jika ini adalah pengikut atau sekutu Anda, berarti perjanjian ini tidak lagi berlaku."
hint_display_event_help_arrived,"Bala bantuan telah tiba!
{soul_uuid_king} dari {faction_uuid} telah mengirimkan pasukan untuk membantu Anda dalam pertempuran yang akan datang.

Para prajurit akan tetap berada di provinsi Anda hingga akhir pertempuran atau hingga krisis diselesaikan melalui cara lain."
hint_building_workplace_priority,"Prioritas
Jika layanan prioritas untuk suatu gedung diaktifkan, maka jika terjadi kekurangan pekerja, pekerja akan ditugaskan ke gedung tersebut terlebih dahulu."
hint_building_upgrade_button,"Peningkatan
$ Satu slot pekerjaan tambahan
$ Total produksi meningkat sebesar {effect_add}%"
hint_tech_poisoner,"Rahasia Racun
Memberikan karakter sifat <hint=hint_trait_poisoner>Peracun</hint>, yang memungkinkan mereka membuat dan menggunakan racun."
hint_action_task_poison_unavailable_no_performers,"Tidak Tersedia
Tidak ada karakter Anda yang memiliki sifat <hint=hint_trait_poisoner>Peracun</hint> untuk melakukan tindakan ini.

<b>PETUNJUK:</b> Pelajari pengetahuan Lab Alkimia, lalu <hint=hint_tech_poisoner>Rahasia Racun</hint> untuk membuat karakter peracun. Karakter tersebut disarankan untuk memiliki keterampilan <hint=hint_skill_knowledge>Kecerdasan</hint> tingkat tinggi."
hint_matriarch_bishop_not_arrived,"~
Selama <hint=hint_sofia_cult>Gereja</hint> menganggap kota Anda terlalu kecil untuk mengirim seorang <hint=hint_bishop>uskup</hint>, Matriark tetap tidak mengetahui urusan internal Anda."
hint_building_prefer_noone,"Tidak ada prioritas
Pekerja bebas acak akan dipekerjakan di gedung ini tanpa prioritas apa pun."
hint_building_prefer_all,"Penugasan Otomatis
Pekerja yang dapat memberikan bonus produksi maksimal di sini akan otomatis dipekerjakan di gedung ini."
hint_building_sent_production,"Kirim sekarang
Semua material yang sudah siap akan segera dipindahkan ke gudang, tetapi hal ini akan mengganggu pekerja dari produksi."
hint_building_destroy,"Hancurkan
Hancurkan bangunan sepenuhnya. Ini terjadi seketika."
hint_building_replace,"Pindah
Pindahkan gedung ke lokasi baru."
hint_building_fire_all,"Penghentian Pekerjaan
Pekerjaan di gedung akan dihentikan, gudang akan dikosongkan, dan pekerja akan dipindahkan ke produksi lain."
hint_building_appoint_inspector,"Tunjuk seorang manajer.
Tunjuk seorang manajer gedung yang akan memulai pekerjaan."
hint_building_appoint_preach,"Khotbah
Tunjuk seorang pendeta sebagai pengkhotbah dan pilihlah sebuah khotbah."
hint_building_priority_build,"Membangun dengan Prioritas
Pembangun akan memprioritaskan pembangunan gedung ini."
hint_building_pause_buiding,"Hentikan Konstruksi
Hentikan konstruksi hingga ada instruksi lebih lanjut."
hint_building_resume_buiding,"Konstruksi Lanjut
Pekerja akan kembali membangun struktur."
hint_building_discard_building,"Batalkan Konstruksi
Konstruksi gedung akan dibatalkan, dan sumber daya yang telah dialokasikan untuk konstruksi akan dikembalikan ke gudang."
hint_display_event_low_loyalty,"Loyalitas Rendah
Loyalitas rendah (below 25) dapat menyebabkan karakter pindah ke keluarga bangsawan lain atau, jika mereka adalah pewaris, memulai pemberontakan.

Loyalitas ditampilkan di menu Karakter (crown icon). Arahkan kursor ke angka loyalitas di sebelah mahkota untuk mengetahui alasan dan bagaimana angka tersebut berubah baru-baru ini.

<b>PETUNJUK:</b> Anda dapat meningkatkan loyalitas dengan cepat dengan memberi hadiah kepada seorang bangsawan atau dengan menggunakan ancaman (king's actions)."
hint_building_repair_button,"Perbaikan
Memulihkan fungsi bangunan."
hint_army_menu_card_mercenary,"Tentara Bayaran
Prajurit berpengalaman siap bertempur untuk Anda segera.

Tentara bayaran disewa selama {knight_duration_days} hari, setelah itu ia akan meninggalkan pemukiman Anda (but can be hired again).

$ Mereka membutuhkan waktu satu atau dua hari untuk mencapai pemukiman Anda.
$ Anda menyewa mereka tanpa perlengkapan, jadi pastikan untuk menyediakannya sebelum mengirim mereka ke medan perang."
hint_army_menu_card_dummy,"Petani
Prajurit terlemah dan paling pengecut.

$ Setelah direkrut, mereka menerima pikiran negatif yang kuat tentang ketakutan akan kematian, yang menurunkan <hint=hint_moral_level>ambang batas keberanian</hint> mereka.
$ Agar berguna, mereka perlu menghabiskan waktu di <hint=hint_bld_training_ground>Lapangan Latihan</hint> untuk meningkatkan keterampilan tempur mereka."
hint_army_menu_card_fanatic,"Fanatik
Para petani yang fanatik jatuh ke dalam ekstase religius akibat penderitaan yang mereka alami. Hal ini meningkatkan <hint=hint_moral_level>ambang batas keberanian</hint> mereka sehingga mereka sangat jarang melarikan diri dari medan perang.

Namun, mereka hanya bersedia bertempur demi Raja yang diberkati.

<b>Petunjuk:</b> Pilih tindakan ""Berkat"" di menu Karakter Raja Anda (bishop section) untuk melihat persyaratan Gereja untuk layanan ini."
hint_army_menu_card_loyalist,"Loyalis
Para loyalis petani selalu siap membela kampung halaman mereka, sehingga mereka tidak takut mati.

Selain itu, mereka merasakan inspirasi ekstra saat bertempur, dan jika unit mereka dikomandoi oleh Raja sendiri, mereka tidak akan menyerah atau melarikan diri."
hint_army_menu_card_slave,"Bebaskan seorang tahanan
Beberapa tahanan adalah pejuang berpengalaman.

$ Setelah dipekerjakan, mereka menerima pikiran negatif yang kuat tentang ketakutan akan kematian, yang menurunkan <hint=hint_moral_level> ambang batas keberanian</hint> mereka.
$ Mantan bandit (knife icon) menerima pikiran buruk tentang keharusan mematuhi perintah, tetapi mereka memiliki keterampilan tempur yang lebih tinggi.
$ Seorang tahanan yang dibebaskan tidak dapat dijadikan tahanan lagi."
main_menu.tutorial_offer,"~
Norland adalah game yang kompleks dengan banyak mekanisme baru.

Untuk pemain baru, kami SANGAT menyarankan untuk mengikuti tutorial singkat kami, setelah itu Anda akan dapat melanjutkan bermain dengan pengaturan yang ramah bagi pemula."
hint_nt_build_library,"Bangun Perpustakaan
Untuk memperoleh pengetahuan baru dari buku, perlu dibangun Perpustakaan."
hint_family_editor.hard_culture,"Perhatian!
Matriark Gereja Bunda Sophia tidak memihak raja-raja dari budaya ini.

Direkomendasikan untuk pemain berpengalaman yang memahami politik Gereja."
hint_nt_retrieve_bishop,"Uskup
Uskup meninggalkan provinsi karena hubungan dengan <hint=hint_relations_matriarch>Matriark</hint> telah turun di bawah <red>-50</red>"
hint_production_product_requirement,"Judul
Untuk memulai produksi {product}"
hint_nt_holy_family_below_zero,"Hubungan yang buruk dengan Matriark
Akibat tindakan Anda baru-baru ini, hubungan Anda <hint=hint_relations_matriarch> dengan Matriark</hint> telah jatuh di bawah 0.

Kemerosotan lebih lanjut akan mengakibatkan embargo barang-barang tertentu dari Kafilah Suci, diikuti oleh embargo penuh dan akhirnya <hint=hint_church_curse>kutukan Gereja</hint>.

Untuk memulihkan hubungan:
$ Perbaiki hubungan raja Anda dengan uskup (above <green>+25</green>, preferably above </green>+50</green>).
$ Tingkatkan jumlah fanatik melalui khotbah di Kuil.
$ Lakukan perbuatan benar di peta dunia (e.g., destroying bandit camps)."
hint_cant_relocate_no_wood,"Sumber Daya Tidak Memadai
Untuk merelokasi gedung, diperlukan <hint=hint_resource_wood>{wood_count}</hint>."
hint_display_event_lord_seduced,"Tuan telah digoda
{soul_uuid_1} telah digoda oleh seseorang dari antara tetangga Anda. <hint=hint_loyalty>Loyalitas</hint> mereka terancam, dan jika turun di bawah <red>{threshold}</red>, mereka mungkin akan pergi.

<b>Petunjuk:</b> Untuk memulihkan loyalitas, raja dapat memberikan cincin kepada tuan sebagai hadiah atau mengancamnya. Untuk melindungi diri Anda sepenuhnya dari intrik semacam itu, jagalah semangat tinggi tuan agar mereka menjadi <hint=hint_loyalist>loyalis</hint>, yang tidak dapat disuap atau digoda.

Seorang tuan tidak dapat digoda jika mereka jatuh cinta pada orang lain."
hint_display_event_player_lord_captured,"Tuan telah ditangkap
Seorang tuan telah ditangkap dan saat ini sedang ditawan."
hint_family_editor.age,"Usia
Usia diatur secara otomatis dan bergantung pada level keterampilan yang diperoleh karakter saat muncul. Semakin berpengalaman karakter, semakin tua usianya."
bishop_actions_category_unavailabe,"Tidak Tersedia
Uskup belum tiba di wilayah Anda karena Matriark menganggap populasinya terlalu kecil.

Agar uskup tertarik pada urusan Anda, populasinya harus lebih besar dari <b>{population}</b>.

Selain itu, uskup tidak akan datang jika hubungan raja Anda dengan <hint=hint_relations_matriarch>Matriark</hint> di bawah <red>{opinion}</red>."
bishop_actions_category_unavailabe_2,"Uskup tidak ada
Uskup baru akan tiba ketika hubungan antara raja Anda dan <hint=hint_relations_matriarch>Matriark</hint> di atas <red>{opinion}</red>."
hint_new_game_faction_temperament_peaceful,"Damai
Raja-raja provinsi ini akan berperilaku damai, menghindari penaklukan dan konflik dengan tetangga."
hint_new_game_faction_temperament_default,"Normal
Raja-raja di provinsi ini akan menjalankan kebijakan-kebijakan khas, terkadang terlibat konflik dengan tetangga dan terkadang menunjukkan agresi."
hint_new_game_area_info,"~
<center>Sumber Daya Provinsi:</center>
{optional_resources}

<center>Sumber Daya Desa:</center>
{optional_village_resources}"
hint_church_curse,"Kutukan Gereja
Dijatuhkan oleh Matriark kepada raja ketika hubungan dengannya turun di bawah <red>-50</red>.

Lebih baik bagimu untuk tidak tahu apa yang akan terjadi..."
hint_tech_kaiden_army,"Judul
Pikiran ""Takut mati"" yang dialami oleh para petani yang direkrut menjadi tentara hanya setengahnya."
hint_tech_makha_trade,"Judul
Ambang batas hubungan yang diperlukan agar raja tetangga dapat berdagang dengan Anda diturunkan menjadi <red>{trade_threshold}</red>."
hint_tech_makha_fanatic_terror,"Judul
Teror terhadap kaum fanatik tidak akan berdampak negatif."
hint_tech_econom_writing,"Judul
Kanselir membutuhkan kertas tiga kali lebih sedikit untuk beroperasi."
hint_tech_faith_defender,"Judul
<hint=hint_tutorial_church_tax>Pajak untuk prajurit</hint> akan {percent}% lebih rendah."
hint_tech_kaiden_training,"Judul
Efektivitas pelatihan prajurit di Lapangan Pelatihan meningkat sebesar {bonus}%."
hint_tech_kaiden_loyalist,"Judul
Setelah menjadi <hint=hint_loyalist>loyalis</hint>, karakter akan tetap demikian selamanya."
hint_tech_makha_secret_deals,"Judul
Melakukan transaksi dagang dengan kamp bandit hutan (such as buying prisoners and stolen Holy Rings) tidak akan berdampak negatif pada hubungan Anda dengan tetangga."
hint_incompatible_trait,"Sifat yang tidak kompatibel
Sifat ini tidak dapat dipilih karena tidak kompatibel dengan sifat yang telah dipilih."
hint_holy_protection,"Perlindungan Keluarga Tercinta
Demi keharmonisan dunia Norland, dan sebagai anugerah yang dianugerahkan Bunda Sophia atas segala sesuatu yang baru dan memperbarui, <hint=hint_synode>Keluarga Tercinta</hint> melarang agresi terhadap keluarga bangsawan muda dan saleh.

Ini berarti provinsi tetangga tidak akan terlibat dalam pemerasan, peperangan, atau intrik terhadap Anda selama perlindungan berlaku.
{optional_remove_by_population}

Namun, <b>perlindungan akan dicabut</b> jika Anda melakukan <red>tindakan agresif</red> terhadap tetangga Anda terlebih dahulu."
hint_display_event_holy_protection_removed_by_agression,"Perlindungan Keluarga Tercinta telah dihapus!
<hint=hint_synode>Keluarga Tercinta</hint> percaya bahwa tindakan agresif Anda telah menunjukkan bahwa keluarga bangsawan Anda tidak lagi membutuhkan perlindungan mereka.

Sekarang, keluarga bangsawan lain mungkin akan mengambil tindakan agresif terhadap Anda.

Pastikan Anda memiliki pasukan yang kompetitif."
hint_display_event_holy_protection_will_removed_by_population,"Perlindungan Keluarga Tercinta akan dicabut!
<hint=hint_synode>Keluarga Tercinta</hint> memberi tahu Anda bahwa karena populasi provinsi Anda telah mencapai {population_threshold}, dalam {remain_days} hari, mereka akan mencabut perlindungan mereka.

Setelah ini, tetangga Anda yang memiliki hubungan dengan Anda di bawah <red>-15</red> akan dapat melakukan tindakan agresif terhadap Anda, termasuk pemerasan, intrik, pemaksaan untuk menjadi budak, dan sebagainya.

Pastikan bahwa pada saat ini, Anda memiliki hubungan baik dengan keluarga bangsawan yang kuat dan pasukan yang kompetitif."
hint_display_event_holy_protection_was_removed,"Perlindungan Keluarga Tercinta telah dicabut!
<hint=hint_synode>Keluarga Tercinta</hint> memberi tahu Anda bahwa mereka mencabut perlindungan mereka. Anda telah diperingatkan tentang hal ini.

Sekarang, tetangga Anda yang memiliki hubungan dengan Anda di bawah <red>-15</red> dan di bawahnya dapat melakukan tindakan agresif terhadap Anda, termasuk pemerasan, intrik, pemaksaan untuk menjadi budak, dan sebagainya.

Pastikan Anda memiliki pasukan yang kompetitif."
hint_display_event_holy_protection_pop_add,"~

Biasanya, Keluarga Tercinta <b>mencabut perlindungan</b> ketika penyelesaian mencapai {population_threshold} (including warriors, lords, peasants, and prisoners)."
hint_display_event_swede_typh_allowed,"Tifus Rutabaga
Budidaya rutabaga yang berkepanjangan telah menyebabkan kemundurannya, dan konsumsinya kini dapat menyebabkan kasus infeksi penyakit baru, yang dijuluki ""Rutabaga tifus"".

Jika memungkinkan, berikan makan rakyat Anda dengan tepung dan daging, dan simpan rutabaga untuk pakan babi atau makanan jika terjadi kelaparan."
hint_encyclopedia.mode.disabled,Dengan disabilitas
hint_encyclopedia.mode.default,Hanya Header
hint_encyclopedia.mode.with_popups,Bantuan Penuh
hint_loyalty_with_log,"Loyalitas
<hint=hint_loyalty>Loyalitas</hint> menunjukkan seberapa besar pengabdian sang penguasa kepada <hint=hint_persons_king>rajanya</hint>. Dengan nilai di bawah <red>25</red>, sang penguasa dapat meninggalkan permukiman atau memulai pemberontakan.
{optional_loyalty_log}"
hint_loyalty_with_log_captive,"Kesetiaan Sandera
Menunjukkan seberapa setianya sang tuan kepada raja Anda. Tingkatkan kesetiaannya di atas nol, dan setelah dibebaskan, sandera akan memutuskan untuk tinggal bersama Anda.

{optional_loyalty_log}"
hint_mood_with_reasons,"Suasana Hati
Menunjukkan seberapa bahagia karakter tersebut. Dengan nilai di bawah <red>25</red>, sang penguasa akan menolak untuk melaksanakan perintah Anda dan jatuh ke dalam depresi, yang dapat menyebabkan gangguan saraf.
{optional_mood_reasons}"
hint_kaiden_views,"Nilai-Nilai Suku Banjar-Dayak-Kutai
Suku Banjar-Dayak-Kutai akan senang jika raja mereka dengan berani melancarkan aksi militer di peta dunia."
hint_kaiden_xenophobia,"Xenofobia Suku Banjar-Dayak-Kutai
Selama berabad-abad, kaum Suku Jawa-Sunda-Betawi mengganggu kekaisaran dengan serangan, sementara Suku Banjar-Dayak-Kutai mempertahankannya. Gema konflik kuno ini terlestarikan dalam lagu dan peribahasa. Suku Banjar-Dayak-Kutai tidak mempercayai kaum Suku Jawa-Sunda-Betawi dan menganggap mereka sebagai orang-orang liar yang tak terhormat.

$ Jika tidak puas, Suku Banjar-Dayak-Kutai akan menyerang kaum Suku Jawa-Sunda-Betawi."
hint_kaiden_production,"Keterampilan Tradisional Suku Banjar-Dayak-Kutai
Petani Suku Banjar-Dayak-Kutai bermain dengan senjata sejak kecil, yang membuat mereka menjadi pekerja yang lebih efisien di Bengkel Senjata, Bengkel Baju Zirah, dan Bengkel Panahan."
hint_kaiden_knowledge,"Pengetahuan Suku Banjar-Dayak-Kutai
Buku-buku dalam bahasa Suku Banjar-Dayak-Kutai secara alami didedikasikan untuk senjata, seni militer, dan kesetiaan."
hint_tanaya_views,"Nilai-Nilai Suku Batak-Minang Kabau-Melayu
Suku Batak-Minang Kabau-Melayu akan senang jika raja mereka melakukan perbuatan jahat, suap, dan rayuan di peta dunia."
