Key,French
hint_nt_economic_summary,"Récapitulatif de l'économie
<center>Aujourd'hui</center>

$ Or : <hint=hint_resource_gold>{gold_change}</hint>
$ <hint=hint_salary>Salaires</hint> payés : <hint=hint_resource_gold>{salary}</hint>
$ <hint=hint_re_prod>Ressources produites</hint> : <hint=hint_resource_gold>{prod_sum}</hint>
$ <hint=hint_re_saled>Biens vendus</hint> dans les marchés locaux : <hint=hint_resource_gold>{sale_sum}</hint>
$ <hint=hint_re_built>Ressources investies</hint> dans l'économie : <hint=hint_resource_gold>{build_sum}</hint>

<b>Bâtiments qui n'ont pas reçu d'instructions :</b>
{buildings_list_no_instruction}

<b>Bâtiments qui ne fonctionnent pas :</b>
{buildings_list_broken}

<b>Bâtiments en manque de main-d'œuvre :</b>
{buildings_list_not_enought_workers}

<b>Champs bientôt épuisés :</b>
{buildings_list_depleted_soon}

$ Cliquez sur le <b>BDS</b> pour fermer la notification."
hint_re_prod,"Ressources produites
$ Cette valeur en or représente toutes les ressources produites par tous les bâtiments en une journée.
$ Elle s'appuie sur les prix de vente de la Caravane.
$ Les jours de récolte, cette valeur peut être bien plus élevée."
hint_re_saled,"Produits vendus
Cette valeur indique l'or dépensé par les populations paysanne et guerrière dans les marchés, les tavernes et les rades à nectar."
hint_re_built,"Ressources investies
Cette valeur représente les ressources utilisées dans la construction et l'amélioration de bâtiments. Elle est estimée en or."
hint_nt_character_part_of_nature_add,"Traits de personnalité
Les traits de personnalité d'un personnage lui offrent des caractéristiques et aptitudes uniques.

Ces traits peuvent être innés, mais apparaissent aussi parfois lors d'événements de la vie, ou se développent grâce à l'éducation ou la pratique des compétences.

La liste des traits de personnalité d'un personnage est disponible dans le troisième onglet du menu du personnage."
hint_nt_heir_rebellion,"Succession en révolte
En raison de sa faible <hint=hint_loyalty>loyauté</hint>, le personnage qui doit hériter de la couronne revendique le trône dès maintenant et déclenche une révolte.

$ Les nobles qui lui sont proches se rangent à ses côtés, tandis que les loyalistes soutiennent le monarque. L'armée est proportionnellement divisée.
$ Les nobles neutres ne participent pas à la révolte.
$ Si le personnage en révolte sort victorieux, il héritera du trône et les loyalistes du monarque actuel ne trouveront pas ce dénouement à leur goût."
hint_nt_heir_rebellion_former,"Succession déchue en révolte
En raison de sa faible <hint=hint_loyalty>loyauté</hint>, le personnage qui devait hériter de la couronne se sent dupé. Il clame que le trône lui revient.

$ Les nobles qui lui sont proches se rangent à ses côtés, tandis que les loyalistes soutiennent le monarque. L'armée est proportionnellement divisée.
$ Les nobles neutres ne participent pas à la révolte.
$ Si le personnage en révolte sort victorieux, il héritera du trône et les loyalistes du monarque actuel ne trouveront pas ce dénouement à leur goût."
hint_nt_kid_need_lesson,"Enfant sans éducation
Ces derniers jours, {soul_uuid_1} n'a pas reçu d'éducation."
hint_nt_lord_dead_in_travell,"Mort de noble en campagne
{soul_uuid_1} a trouvé la mort lors d'une campagne."
hint_nt_other_faction_king_dead,"Mort de monarque
{soul_uuid_1} de {faction_uuid} a rendu l'âme."
hint_nt_soldier_for_rises,"Promotion guerrière
Des membres de votre population guerrière ont amélioré leur combativité et sont éligibles à une classe de combat supérieure."
hint_nt_ceremony_funeral,"Funérailles
À 20 h, une cérémonie d'adieu à {actor_list} aura lieu dans le temple local.

Que la clémence de Sainte Sophia soit infinie !"
hint_nt_ceremony_wedding,"Mariage
À 20 h sera célébré le mariage sacré entre {husband} et {wife} dans le temple local.

Que Sainte Sophia les bénisse d'enfants en parfaite santé !"
hint_nt_lord_bribed,"Pot-de-vin offert 
{soul_uuid_1} a reçu un pot-de-vin de la part d'un personnage d'une province voisine, peut-être un émissaire. Sa loyauté est menacée ; si elle tombe en dessous de <red>{threshold}</red>, {soul_uuid_1} pourrait quitter votre cité.

Ce pot-de-vin a été payé en représailles à une agression récente ou à l'expansion de vos frontières sur la carte. 

<b>Astuce</b> : pour restaurer la loyauté du personnage, offrez-lui des anneaux ou menacez-le. Protégez-vous également de ce genre d'intrigues et améliorez son moral pour qu'il devienne <hint=hint_loyalist>loyaliste</hint> afin qu'il ne puisse être ni soudoyé ni séduit."
hint_nt_knowledge_too_hard_again,"Savoir indisponible
Votre noble n'a pas l'<hint=hint_skill_knowledge>intelligence</hint> requise pour étudier ce livre. Améliorez-la pour reprendre cet apprentissage."
hint_nt_discovered_talent,"Nouveau talent
Grâce à son professeur, votre noble a eu un <hint=hint_trait_insightful>éclair de génie</hint> et a découvert un nouveau <hint=hint_talant>talent</hint>."
hint_nt_death_is_near,"Âge avancé
Les jours de ce personnage sont comptés et il va bientôt mourir de vieillesse. Ses proches ont quelques jours pour lui faire leurs adieux."
hint_nt_death_is_near_king,"Mort imminente du monarque
Les jours de ce personnage sont comptés et il va bientôt mourir de vieillesse.

{soul_uuid_1}, qui doit hériter de la couronne, et {soul_uuid_2}, deuxième dans l'ordre de succession, développeront une méfiance mutuelle dans les prochains jours, ce qui pourrait mener à des événements tragiques."
hint_soldier_immobilized,"Personnage guerrier immobilisé
Les guerriers et guerrières incapables de se déplacer ne peuvent pas rejoindre une escouade."
hint_merc_on_the_way,"Recrue en route
Le personnage recruté pour rejoindre vos troupes arrivera dans la cité dans {remain_hours} h."
hint_cant_add_to_army_in_battle,"Personnage guerrier au combat
Le personnage est actuellement en train de se battre."
hint_cant_add_to_army_pregnant,"Grossesse
Ce personnage attend un bébé."
hint_cant_add_to_army_madness,"Folie
Le personnage est actuellement atteint de folie."
hint_cant_hire_king_not_saint,"Fanatique
La loyauté des fanatiques va avant tout à l'Église. Vous ne leur ferez pas prendre les armes tant que la Matriarche n'aura pas <hint=hint_saint>béni</hint> votre monarque."
hint_no_available_dummy_for_hiring,Aucun individu sans emploi de la cité n'est disponible pour rejoindre la milice.
hint_army_command_bonus,"Bonus d'autorité
L'<hint=hint_skill_command>autorité</hint> de votre noble permet de doper le moral des troupes tant que le personnage est en vie."
hint_bonus_prodution,"Bonus de production
Cette valeur indique la production excédentaire permise grâce à la compétence de <hint=hint_skill_management>gestion</hint> de votre noble responsable de la production."
hint_enemy,"Animosité
Si le score de relation entre deux personnages tombe en dessous de <red>{rel_enemy}</red>, ils sont considérés comme ennemis. Cela affecte l'<hint=hint_interest>intérêt</hint> qu'ils se portent, les choix de cibles lors des <hint=hint_speech_intrigue>intrigues</hint> et les préférences en matière de <hint=hint_conversation>conversations sérieuses</hint> (<hint=hint_speech_ignore>indifférence</hint> et <hint=hint_speech_insult>insultes</hint>)."
hint_vassal,"Vassalisation
Lorsqu'un monarque se soumet à un autre, il devient un vassal tandis que l'autre devient son suzerain.
Cela implique plusieurs choses :

$ Un vassal peut demander la protection de son suzerain lorsque sa cité est attaquée.
$ Un vassal ne peut pas attaquer les cités d'autres nobles ou leur imposer un tribut.
$ Un vassal paie à son suzerain un tribut en <hint=hint_resource_gold>or</hint> dont le montant dépend de la population de sa cité.
$ L'accord de vassalisation ne prend pas fin à la mort du suzerain ou du vassal.
$ Tout <hint=hint_action_shadow>acte malveillant</hint> ou autre intrigue hostile sont prohibés.
$ Les membres d'un royaume vassal peuvent commercer entre eux sans restrictions, et leur demande <hint=hint_market_volume_bonus>augmente</hint> sur le marché."
hint_alliance_of_free_cities,"Alliance des cités libres
[hint_defence_alliance_only_description]"
hint_army_menu,"Menu Armée
Ce menu affiche la liste de vos <hint=hint_persons_warriors>guerrières et guerriers</hint> ainsi que des commandants qui peuvent mener vos <hint=hint_army>escouades</hint>.

<img=hint_army_menu></img>

Cliquez sur le bouton de gauche pour recruter du monde parmi la <hint=hint_persons_peasant>population paysanne</hint> ou les <hint=hint_persons_slave>esclaves</hint>, ou engagez des <hint=hint_persons_merc>mercenaires</hint> et des <hint=hint_knight>paladins</hint> avec plus d'expérience.

Le bouton de droite vous permet de créer une escouade avec laquelle attaquer vos ennemis sur la carte locale ou sur la carte du monde. N'oubliez pas d'armer vos troupes !"
hint_finance_menu,"Menu Économie
Il s'agit du bouton en forme de rouage en bas de l'écran. Il permet de configurer la production, la distribution de ressources et le commerce interne.

<img=hint_finance_menu></img>

$ Dans la colonne de gauche, programmez la production des biens. 
$Dans la colonne centrale, mettez en place la distribution quotidienne ou ponctuelle des ressources à vos sujets. Le savoir Salaire permet de leur distribuer de l'or. 
$ Dans la colonne de droite, vendez les biens sur le marché interne (le savoir Commerce interne est requis)."
hint_production_menu,"Menu Production
Contrairement aux ressources primaires produites dans les bâtiments tels que la scierie, dont le rendement est toujours maximal, vous devez passer commande pour la production de biens plus sophistiqués dans le menu Production.

<img=hint_production_menu></img>

$ Produire X permet de lancer une tâche ponctuelle active jusqu'à ce que la quantité désirée soit produite.
$ Maintenir à X permet de lancer une tâche automatique dont l'objectif est de produire la quantité requise afin de maintenir le stock au niveau défini. Chaque jour, votre main-d'œuvre tâchera d'atteindre la quantité visée.
$ En début de journée, la main-d'œuvre prend les matières premières dans le dépôt, puis y dépose les produits terminés le soir et perçoit son salaire."
hint_knowledge_menu,"Menu Savoir
Ce menu affiche les <hint=hint_idea>savoirs</hint> disponibles pour votre maison noble, contenus dans des <hint=hint_book>livres</hint> ou dans l'esprit de vos nobles.

<img=hint_knowledge_menu></img>

$ Pour utiliser un savoir contenu dans un livre (débloquer la construction d'un nouveau bâtiment par exemple), un seigneur ou une dame doit le lire. Pour ce faire, assignez au personnage l'étude du savoir.
$ Dans ce menu, vous pouvez également transcrire ou écrire de nouveaux livres. Le personnage doit pour cela connaître le savoir correspondant (son portrait sera affiché à côté du savoir dans le menu).
$ Pour obtenir de nouveaux livres, achetez-les à la <hint=hint_holy_caravan>Caravane sacrée</hint> ou à une province voisine."
hint_tech_item,"Livre
Permet de produire la ressource {resource_name} dans le bâtiment {building_name}."
hint_tech_upgrade_prod,"Savoir
Permet d'améliorer le bâtiment {building_name} aux niveaux 4 et 5 et crée de nouveaux postes."
hint_tech_upgrade_house,"Technologie
Permet d'améliorer le bâtiment {building_name} et d'y installer un lit plus douillet qui suscite une <hint=hint_thought>impression</hint> positive après avoir dormi ainsi qu'une meilleure protection contre les intrusions de <hint=hint_persons_criminal>parias</hint>."
hint_tech_efficiency,"Technologie
Augmente de {ef_prod} % la quantité de ressources produites dans le bâtiment."
hint_tech_soil,"Technologie
Réduit de {soil_down_percentage} % la quantité de <hint=hint_resource_wood>bois</hint> nécessaire à la fertilisation du sol des champs."
hint_tech_wood,"Technologie
Augmente de {more_wood_percentage} % la quantité de <hint=hint_resource_wood>bois</hint> extrait d'un seul arbre. Cette technologie permet de réduire la déforestation."
hint_tech_survive,"Technologie
Réduit de {plant_survive_percentage} % la probabilité que les cultures meurent dans les champs."
hint_tech_pigfarm,"Technologie
Réduit de {pigs_feed_down_percentage} % la quantité de nourriture nécessaire à l'élevage des porcs."
hint_tech_repair,"Technologie
Réduit de {tools_down_percentage} % la consommation d'<hint=hint_resource_instruments>outils</hint> lors de la réparation de bâtiments."
hint_tech_save_res,"Technologie
À la fin de la journée de travail, restitue {return} % des ressources utilisées."
hint_tech_no_break,"Technologie
Évite que le bâtiment cesse de fonctionner."
hint_tech_no_fire,"Technologie
Empêche le bâtiment de prendre feu."
hint_tech_no_trauma,"Technologie
Élimine les accidents et maladies de travail."
hint_tech_fast_building,"Technologie
Accélère de {building_speed_down_percentage} % la construction de tous les bâtiments."
hint_tech_fast_build_less_wood,"Technologie
Réduit de {building_wood_down_percentage} % la consommation de <hint=hint_resource_wood>bois</hint> lors de la construction et l'amélioration des bâtiments."
hint_tech_fast_build_less_iron,"Technologie
Réduit de {building_wood_down_percentage} % la consommation de <hint=hint_resource_iron>fer</hint> lors de la construction et l'amélioration des bâtiments."
hint_tech_skill,"Technologie
Octroie {number} d'expérience dans la compétence {skill_name}."
hint_knowledge_new_book,"Nouveau livre
Un nouveau livre a été écrit ! Cliquez pour ouvrir le <hint=hint_knowledge_menu>menu Savoir</hint> et découvrir le résultat."
hint_knowledge_new_knowledge,"Nouveau savoir
Un nouveau savoir a été acquis ! Cliquez pour ouvrir le <hint=hint_knowledge_menu>menu Savoir</hint> et découvrir les nouvelles fonctionnalités disponibles."
hint_tech_building,"Technologie
Permet de construire le bâtiment {building_name} depuis le menu Construction."
hint_tech_building_2,"Technologie
Permet de construire les bâtiments {building_name} et {building_name_2} depuis le menu Construction."
hint_tech_building_prod,"Technologie
Permet de construire le bâtiment {building_name} et de produire la ressource {resource_name}."
hint_tech_criminal_intimidation,"[tech.criminal_intimidation]
Les <hint=hint_persons_criminal>parias</hint> que les <hint=hint_bld_scafod>bourreaux</hint> intimideront auront peur de commettre des crimes pendant deux jours au lieu d'un seul."
