Key,Spanish
hint_holy_caravan,"Caravana Sagrada
Una rama de la Iglesia encargada del comercio entre ciudades; es la fuente principal de <hint=hint_resource_gold>oro</hint> y <hint=hint_resource_rune>anillos sagrados</hint>. Aparte de los recursos comunes, la caravana comercia con <hint=hint_book>libros</hint> y <hint=hint_persons_slave>prisioneros</hint>.

<img=hint_holy_caravan></img>

La <hint=hint_inqusitors>Inquisición</hint> se encarga de protegerla y gestionarla.

Normalmente, visita los asentamientos cada 2-3 días.

<b>Consejo:</b> ¡no olvides comprarle libros al comerciante de la caravana (icono de punto de lectura en el menú Comercio)!"
hint_sin,"Pecado
Algunas acciones, como <hint=hint_speech_insult>insultar</hint> a alguien, la infidelidad al cónyuge y meterse en peleas, se consideran pecaminosas.

<img=hint_sin></img>

El pecado es un pensamiento negativo potente y prolongado que puede absolverse mediante <hint=hint_confession>confesión</hint> con el <hint=hint_bishop>obispo</hint>.

Los pecados también se muestran en la sección ""Estado"" de la pestaña principal del menú Personajes."
hint_confession,"Confesión
Elimina los pecados. Los campesinos pueden confesarse con un sacerdote en el <hint=hint_bld_temple>templo</hint>, pero los señores tienen que hacerlo directamente con un <hint=hint_bishop>obispo</hint>.

La confesión absuelve los <hint=hint_sin>pecados</hint>, pero el personaje debe hacer un donativo de <hint=hint_resource_gold>oro</hint> o <hint=hint_resource_rune>anillos sagrados</hint> a la iglesia."
hint_sofia_reveal,"Revelaciones de Sophia
Un libro de revelaciones, escrito en un lenguaje misterioso y lleno de simbología, contado desde el punto de vista de la propia Madre Sophia.

El libro está muy abierto a interpretación, y los siguientes símbolos son elementos clave: fuego, llave y dualidad."
hint_sofia_truth,"Testimonio de la Verdad
El libro sagrado de la Iglesia de la Madre Sophia. Contiene escatología y cánones básicos dirigidos a una amplia variedad de creyentes.

El libro aborda preguntas sobre la historia de la creación y la predicción del fin del mundo, así como mandamientos para los seguidores de la fe.

Entre los mandamientos, existe la prohibición de construir estructuras de piedra más altas que la rodilla de una persona y la prédica de la obediencia.

Además, el libro interpreta la palabra divina de la revelación de Sophia para justificar la guerra santa contra cualquier herejía, sentando las bases del <hint=hint_persons_fanatic>fanatismo</hint> de la Iglesia y de la fundación de la <hint=hint_inqusitors>Inquisición</hint>.

La <hint=hint_ieremia>matriarca Jadwiga</hint> lo escribió en la segunda mitad del siglo XXVII, poco después del final de la <hint=hint_fire_war>Guerra de la Llama Sagrada</hint>, y sirvió como respuesta severa al carácter radical del <hint=hint_cainism>cainismo</hint>."
hint_sofia_hidden,"Conocimiento arcano
Un libro prohibido por la Iglesia, solo accesible para los <hint=hint_persons_mitraya>mitraya</hint>, los sacerdotes de más alto rango de la Madre Sophia.

Se rumorea que es un libro práctico que contiene multitud de conocimientos sobre matemáticas, ingeniería, astronomía y química.

Gracias al conocimiento del libro, el Santo Sínodo es capaz de extraer oro y mantener la <hint=hint_faith_stone>Piedra de la Fe</hint>. También pueden predecir la fecha exacta de la próxima <hint=hint_sofia_great_purification>Gran Purificación</hint>."
hint_sofia_great_purification,"La Gran Purificación
Según los sermones, a pesar de la gran misericordia de la Madre Sophia y del cariño de la Familia Feliz, con el tiempo la gente cada vez infringe más los mandamientos y caen en el pecado y la herejía. En nombre de su amor a la humanidad, la Madre Sophia envía tribus de bárbaros salvajes que destruyen las ciudades de estas criaturas en desgracia.

Solo los justos sobreviven, a quienes la Familia Feliz salva, permitiendo su entrada en la <hint=hint_faith_stone>Piedra de la Fe</hint>, donde pueden capear varios siglos de oscurantismo.

Más adelante, las puertas se abren y el Gran Ciclo vuelve a empezar con la construcción de un nuevo Imperio Carmesí."
hnt_great_cycle,"El Gran Ciclo
La era entre dos Grandes Purificaciones, durante la cual los señores de las casas nobles construyen ciudades y estados, desarrollan el comercio y el conocimiento y entran en conflicto entre sí.

Cada ciclo dura cientos de años, y pasa por varias fases. Solo el Santo Sínodo sabe cuándo acabará.

Según la cronología oficial, ya han transcurrido varios miles de Grandes Ciclos."
hint_faith_stone,"La Piedra de la Fe
Un enorme castillo de piedra inexpugnable, situado sobre una montaña y rodeado de agua, en el que se encuentra el Trono Carmesí sobre el que se sienta la matriarca. Hace las veces de sede de la <hint=hint_sofia_cult>Iglesia de la Madre Sophia</hint>.

La fortaleza, antaño la ciudadela del <hint=hint_crimson_empire>Imperio Carmesí</hint>, pasó a pertenecer a la <hint=hint_synode>Familia Feliz</hint> durante la <hint=hint_fire_war>Guerra de la Llama Sagrada</hint>.

Dentro de la Piedra de la Fe, hay refugios en los que ciertas familias nobles pueden sobrevivir a la <hint=hint_sofia_great_purification>Gran Purificación</hint>."
hint_book,"Libro
Un objeto que contiene <hint=hint_idea>conocimiento</hint>.

Los señores pueden estudiar, transcribir o crear libros en el <hint=hint_knowledge_menu>menú Conocimiento</hint>.

<b>Consejo:</b> es posible comprarle libros a la <hint=hint_holy_caravan>Caravana Sagrada</hint>."
hint_pray,"Rezar
$ Llena el corazón del creyente de esperanza y mejora su <hint=hint_mood>humor</hint>."
hint_morning_pray,"Servicio matinal
Una <hint=hint_pray>oración</hint> en grupo obligatoria que tiene lugar en el <hint=hint_bld_temple>templo</hint> todos los días, a las 7:00. Satisface la necesidad de <hint=hint_need_piety>piedad</hint> y proporciona un <hint=hint_thought>pensamiento</hint> positivo para todo el día.

Todos los residentes de la ciudad participan en el ritual, si hay suficiente espacio disponible en los templos.

Además, permite la organización de turnos de trabajo, ya que, justo después del servicio matinal, los trabajadores se dirigen a realizar su tareas diarias."
hint_idea,"Conocimiento
Permite la construcción de nuevos edificios, reparar edificios antiguos, producir recursos complejos y mucho más.

<img=hint_idea></img>

$ El conocimiento se muestra en el <hint=hint_knowledge_menu>menú Conocimiento</hint>.
$ Se almacena en la mente de un señor o en un <hint=hint_book>libro</hint>.
$ El conocimiento puede obtenerse de un libro o a partir de una <hint=hint_insight>revelación</hint> científica.
$ Un señor que posea conocimiento puede <hint=hint_book_write>escribirlo</hint> en un libro.
$ El conocimiento puede tener distintos niveles de complejidad, y cuanto mayor sea el nivel de <hint=hint_skill_knowledge>Inteligencia</hint> del señor, más rápido lo aprenderá.
$ Es posible comprarle libros a la <hint=hint_holy_caravan>Caravana Sagrada</hint>."
hint_canon,"Canon
Un conjunto de <hint=hint_dogma>dogmas</hint> que definen la versión local de la <hint=hint_sofia_cult>Iglesia de la Madre Sophia</hint>.

El canon puede consistir en un total de siete dogmas."
hint_insight,"Revelación
La aparición repentina de nuevo <hint=hint_idea>conocimiento</hint> en la mente de un señor.

Tiene lugar rara vez al <hint=hint_inspection>dar instrucciones</hint> en un edificio de producción, siempre que el personaje esté <hint=hint_happy>feliz</hint>, o como resultado de un <hint=hint_tantrum>colapso nervioso</hint> fuerte.

La probabilidad de revelación depende de la <hint=hint_skill_knowledge>Inteligencia</hint> del señor."
hint_food,"Comida
Todos los personajes deben consumir al menos una unidad de comida al día, o sufrirán <hint=hint_starvation>hambre</hint>.

$ Los campesinos y los guerreros compran comida en el <hint=hint_bld_market>mercado</hint>, mientras que a los señores y a los prisioneros se la traen desde el almacén.
$ Hay tres tipos de comida, y cada tipo afecta al <hint=hint_mood>humor</hint> de los personajes de manera distinta: el insípido <hint=hint_resource_rutabaga>colinabo</hint>, la <hint=hint_resource_food>harina</hint> normal y la sabrosa <hint=hint_resource_meat>carne</hint>.
$ Los personajes darán prioridad a comprar y consumir carne, y dejarán el colinabo como última opción.
$ Puedes regular la venta de comida en el <hint=hint_finance_menu>menú Finanzas</hint>."
hint_alcohol,"Alcohol
Una forma rápida de mejorar el <hint=hint_mood>humor</hint> de los personajes.

Los campesinos y los guerreros compran alcohol en la <hint=hint_bld_tavern>taberna</hint>, mientras que los señores y los prisioneros lo cogen del almacén.

Hay tres tipos de alcohol, cada uno de los cuales difiere en la potencia de su efecto positivo:
$ el <hint=hint_resource_moonshine>licor</hint> de colinabo,
$ la <hint=hint_resource_beer>cerveza</hint> neutral,
$ la sabrosa y aromática <hint=hint_resource_ale>ale</hint>.

Los personajes darán prioridad a consumir ale, y dejarán el licor como última opción.

Los efectos duran {alcohol_duration} horas:
$ Proporciona un potente <hint=hint_thought>pensamiento</hint> positivo.
$ Aumenta el <hint=hint_interest>interés</hint> en otros personajes.

Puede provocar <hint=hint_th_hangover>resaca</hint> o alcoholismo.

Puedes regular la venta de alcohol en el <hint=hint_finance_menu>menú Finanzas</hint>."
hint_resource_moonshine,"Licor
<hint=hint_alcohol>Alcohol</hint>. Proporciona un pensamiento positivo <green>+{thought}</green> durante varias horas, que afecta al <hint=hint_mood>humor</hint> promedio todo el día.

También se usa en la elaboración de <hint=hint_resource_nectar>néctar</hint>

<b>Producción</b>
$ Se produce en la <hint=hint_bld_brewery>destilería</hint>.
$ Requiere <hint=hint_resource_rutabaga>1</hint> para su producción.
$ Se vende en una <hint=hint_bld_tavern>taberna</hint>."
hint_resource_beer,"Cerveza
<hint=hint_alcohol>Alcohol</hint>. Proporciona un pensamiento positivo <green>+{thought}</green> durante varias horas, que afecta al <hint=hint_mood>humor</hint> promedio todo el día.

<b>Producción</b>
$ Se produce en la <hint=hint_bld_brewery>destilería</hint>.
$ Requiere <hint=hint_resource_rye>0,5</hint> y <hint=hint_resource_hop>0,5</hint> para su producción.
$ Se vende en una <hint=hint_bld_tavern>taberna</hint>."
hint_resource,"Recursos
Los recursos guardados en el almacén."
hint_resource_ale,"Ale sabrosa
<hint=hint_alcohol>Alcohol</hint>. Proporciona un pensamiento positivo <green>+{thought}</green> durante varias horas, que afecta al <hint=hint_mood>humor</hint> promedio todo el día.

<b>Producción</b>
$ Se produce en la <hint=hint_bld_brewery>destilería</hint>.
$ Requiere <hint=hint_resource_herb>0,5</hint> y <hint=hint_resource_hop>0,5</hint> para su producción.
$ Se vende en una <hint=hint_bld_tavern>taberna</hint>."
hint_resource_rune,"Anillos sagrados
Joyería que usan los señores para mostrar estatus, apostar en juegos de dados y para llegar a acuerdos entre ellos.

<b>Características</b>
$ La escasez puede provocar un <hint=hint_thought>pensamiento</hint> negativo, mientras que la abundancia puede provocar uno positivo.
$ Una diferencia significativa en anillos puede causar <hint=hint_thought_social>envidia</hint>.
$ Los anillos sagrados no pueden producirse; solo pueden comprarse a la <hint=hint_holy_caravan>Caravana Sagrada</hint>."
hint_resource_gold,"Oro
El dinero de Norland; un medio de intercambio universalmente aceptado.

<b>Características:</b>
$ Se usa para <hint=hint_salary>pagar</hint> a los campesinos por su trabajo y para comerciar.
$ Solo la <hint=hint_synode>Familia Feliz</hint> tiene el derecho de acuñar monedas, por lo que vender mercancías a la <hint=hint_holy_caravan>Caravana Sagrada</hint> es el método principal de obtenerlas."
hint_resource_wood,"Madera
Un recurso básico. Se usa para la construcción, la agricultura y la producción de otros recursos.

<b>Características</b>
$ La deforestación masiva del mapa puede reducir la <hint=hint_tutorial_fertility>fertilidad del suelo</hint>.

<b>Producción</b>
$ Los trabajadores de la <hint=hint_bld_woodcutter>serrería</hint> la recogen en los bosques."
hint_resource_coal,"Carbón
Un recurso intermedio que se usa para la creación de otros recursos como las <hint=hint_resource_instruments>herramientas</hint>.

<b>Producción</b>
$ Se produce en un <hint=hint_bld_coal_furnace>horno de carbón</hint>.
$ Se necesita <hint=hint_resource_wood>1</hint> para su producción."
hint_resource_iron,"Hierro
Un recurso básico. Se usa sobre todo para la producción de otros recursos, como las <hint=hint_resource_instruments>herramientas</hint>, y para mejorar edificios.

<b>Características</b>
$ Las reservas de hierro se <hint=hint_tutorial_iron_depleted>agotan con el tiempo</hint>.

<b>Producción</b>
$ Se extrae de las <hint=hint_bld_mine>minas</hint>."
hint_resource_steel,"Acero
Un recurso intermedio que se usa para la creación de otros recursos , sobre todo armamento avanzado.

<b>Producción</b>
$ Se produce en una <hint=hint_bld_steel_furnace>fundición</hint>.
$ Se necesita <hint=hint_resource_coal>1</hint> y <hint=hint_resource_iron>1</hint> para su producción."
