Key,Turkish
hint_fire_war,"Kutsal Alev Savaşı
2652 ile 2692 yılları arasında Sophia Ana Kilisesi ve kâfir Kabilist tarikat arasında geçen savaştır.

Kilise ve İmparatorluk, <hint=hint_culture_makha>Makha</hint> şehirlerinde ortaya çıkan <hint=hint_cainism>Kabilizm sapkınlığına</hint> uzun bir süre göz yummuştur ancak yıllar süren saldırgan vaazların sonucunda çıkan isyanlar ve batıdaki Yüce Sophia tapınaklarının yakılması ile birlikte imparatorluk baskıyla karşılık vermiş, batıdaki kâfir şehirleri ayaklandığında ise iki mezhep arasında savaş çıkmıştır.

Savaş 2691'de bir vârisi olmayan İmparator Maximillan'ın ölümüne kadar farklı sonuçlar vermiştir. İmparatorluk kaos ve yıkımın eşiğindeyken <hint=hint_ieremia>Maderşah Jadwiga</hint> Kızıl Taht'a çıkmıştır. Savaşı bitirmeyi isteyen imparatoriçe, Kutsal Engizisyon'un şehirlerine erişimi karşılığında isyan eden vilayetlere af ve bağımsızlık sözü vermiş ve bölgenin hükümdarlarına yeni bir düzen önerisi sunmuştur. Kâfirler bu anlaşmayı kabul etmiş ve dünyanın modern yapısının temellerini atan <hint=hint_chartia_humility>Tevazu Antlaşması</hint> imzalanmıştır. Antlaşmada her krallığın sahip olabileceği ünvan sayısı sınırlanmıştır.

Kâfirlerin bazıları güneydeki Aşılmaz Dağlar'a yerleşip zamanla yozlaşarak <hint=hint_person_maroders>yağmacı</hint> gruplara dönüşmüş, Peygamber Michael ve diğerleri ise vahşi kuzey ormanına çekilerek zamanla yok olmuştur."
hint_new_kingdoms,"Yeni Krallıklar
<hint=hint_crimson_empire>Kızıl İmparatorluk</hint>'un eski vilayetleri Norland'ın <hint=hint_noble_house>asil aileleri</hint> tarafından iki yüz yıl boyunca yönetilmiştir.

Krallıkların sınırları <hint=hint_сhartia_humility>Tevazu Antlaşması</hint> ile belirlenmiştir ve bu nedenle krallıklar arasında vasallık veya ittifak anlaşmaları mümkün olsa da sınır değişikliği teklifi yapılamaz."
hinr_prophet_michail,"Peygamber Michael
<hint=hint_culture_makha>Makhalı</hint> Peygamber Michael, <hint=hint_fire_war>Kutsal Alev Savaşı</hint>'nın 20. yılında doğmuştur. İmparatorluk kilisesinde muhteşem bir kariyere sahip olan Michael, fanatik dogmaların ve Engizisyon'un temellerini atan <hint=hint_sofia_truth>Hakikat Beyanatı</hint>'nın geliştirilmesine yardım etmiştir.

2685'te Michael, <hint=hint_sofia_cult>Sophia Ana Kilisesi</hint> için gizli bir fanatik cemiyeti oluşturma göreviyle ayaklanan <hint=hint_cainism>Kabilist</hint> şehirlerden birine gönderilmiştir.

Birkaç yıl sonra görev başarısız olarak değerlendirilmiştir ancak Michael, Sevecen Aile'ye geri dönmek yerine Kabilizm dinini benimseyerek kısa süre içinde dinin lideri olmuş ve Kilise'ye karşı verilen savaşta önemli bir rol oynamıştır.

2691'de kâfir güçler, Büyük Kaya Savaşı'nda İmparator Maximillan'ı yenerek <hint=hint_synode>Sevecen Aile</hint>'yi bugünlerde <hint=hint_faith_stone>İnanç Kayası</hint> olarak bilinen imparatorluk kalelerine çekilmeye zorlamıştır.

Michael, 2692'de <hint=hint_сhartia_humility>Tevazu Antlaşması</hint> imzalandıktan sonra arkadaşları tarafından ihanete uğramış ve kuzey ormanlarına kaçarak ortadan kaybolmuştur.

Bazı sahte belgeler, Michael'ın Kilise'ye her zaman sadık kaldığını, Kabilizm'e inanışının ve ortadan gizlice kaybolmasının büyük resmin bir parçası olduğunu iddia eder."
hint_сhartia_humility,"Tevazu Antlaşması
<hint=hint_crimson_empire>Kızıl İmparatorluk</hint> baronları ve <hint=hint_synode>Sevecen Aile</hint> tarafından imzalanan ve dünyanın modern yapısının temellerini atan belgedir.

<hint=hint_new_kingdoms>Yeni Krallıklar</hint> olarak bilinen vilayetlerin baronlarına özgürlük verdiğinden Kızıl İmparatorluk'un sonunu simgeler. Yeni Krallıklar'ın sınırları değiştirilemez ve bölünemez olarak tanınır.

Diğer yandan baronlar barışı sağlamak için kapılarını Engizisyon'a açmayı ve vârisler arasındaki anlaşmazlıkları önlemek için asilzadelere verilen <hint=hint_title>ünvanların</hint> sayısının sınırlandırılmasını kabul etmişlerdir.

Sevecen Aile, fethedilemez bir imparatorluk kalesi olan <hint=hint_faith_stone>İnanç Kayası</hint>'nın kontrolünü elinde tutmuştur ve o zamandan bu yana Kızıl Taht'a sayısız Maderşah oturmuştur."
hint_ieremia,"Maderşah Jadwiga
Kızıl İmparatorluk'un son zamanlarında görev yapan, <hint=hint_sofia_cult>Sophia Ana Kilisesi</hint>'nin efsanevi Maderşah'ıdır. Jadwiga'nın emrindeki <hint=hint_synode>Sevecen Aile</hint> <hint=hint_fire_war>Kutsal Alev Savaşı</hint>'ndan galip çıkmış ve <hint=hint_сhartia_humility>Tevazu Antlaşması</hint> ile modern dünya düzeninin temelleri atılmıştır.

Maderşah Jadwiga <hint=hint_sofia_truth>Hakikat Beyanatı</hint>'nın yazarlığını yapmıştır ve Kızıl Taht'ın ilk Maderşah'ıdır."
hint_reveal,"Vahiy
Yeni bir <hint=hint_dogma>dogma</hint> yaratabilecek veya dogmaları değiştirebilecek bir bilgidir.

Bunu yapabilmek için vahiy inen kişinin <hint=hint_bld_temple>Tapınak</hint>'ta <hint=hint_sermon_dogma>dogma vaazı</hint> vermesi gerekir.

<hint=hint_tantrum>Sinir krizi geçiren</hint> bir <hint=hint_persons_fanatic>dindar fanatiğe</hint> inebilir veya bir <hint=hint_book>kitaptan</hint> öğrenilebilir."
hint_dogma,"Dogma
Bazı eylemleri <hint=hint_sin>günah</hint>, bazılarını ise <hint=hint_virtue>erdem</hint> olarak gören dinî <hint=hint_idea>düşüncelerdir</hint>.

Verilen bir <hint=hint_sermon_dogma>vaazın</hint> sonucunda kasabanın <hint=hint_canon>kanununa</hint> ekleme veya çıkarma yapılabilir.

Alışılmadık dogmalar sapkınlık olarak değerlendirilir ve <hint=hint_synode>Kutsal Meclis</hint>'le olan ilişkilerinde kötüleşmeye neden olarak <hint=hint_inqusitors>Engizisyon</hint> soruşturmasına yol açabilir."
hint_donation,"Bağış
Karakterler <hint=hint_bld_temple>Tapınak</hint>'a giderek günah çıkarır.

Bu, <hint=hint_need_piety>dindarlığın</hint> yeniden sağlanması için en etkili yöntemdir ancak ardından bağış yapılması gerekir.

Köylüler <hint=hint_resource_gold>altın</hint> verirken asilzadeler <hint=hint_resource_rune>kutsal yüzük</hint> bağışlarlar."
hint_virtue,"Erdem
<hint=hint_pray>Dua etmek</hint> gibi bazı eylemler <hint=hint_sofia_cult>Sophia Anaı</hint>'y memnun eder ve <hint=hint_need_piety>dindarlığın</hint> yeniden sağlanmasına yarar."
hint_sofia_cult,"Sophia Ana Kilisesi
Önemli ölçüde güce sahip baskın dindir.

Kilisenin üst makamı Maderşah tarafından yönetilen <hint=hint_synode>Sevecen Aile</hint>'dir.

Kilise Norland'ın büyük şehirlerinde <hint=hint_bishop>piskoposlar</hint> ile varlığını sürdürür.

Kilise'nin dogmaları <hint=hint_sofia_reveal>""Sophia'nın Vahiyleri""</hint> ve <hint=hint_sofia_truth>""Hakikat Beyanatı""</hint> kutsal kitaplarında anlatılmıştır."
hint_synode,"Sevecen Aile
Dünyanın ana dinî, ekonomik ve askerî örgütüdür.

Dinî lider Maderşah ve <hint=hint_inqusitors>Engizisyon'un</hint> askerî lideri olan Otoriter Baba tarafından yönetilir.

<hint=hint_faith_stone>İnanç Kayası</hint> olarak bilinen fethedilemez taş kalede yaşarlar.

Yalnızca Sevecen Aile <hint=hint_resource_gold>altın</hint> sikke ve <hint=hint_resource_rune>kutsal yüzük</hint> üretebilir."
hint_inqusitors,"Engizisyon
Engizisyon, <hint=hint_synode>Sevecen Aile</hint>'nin inanılmaz bir güce sahip ordusudur. Askerî lideri Otoriter Baba tarafından kullanılır.

$ Engizisyon askerlerinin bölükleri 15 ila 18. seviye, {number} ağır silahlı savaşçıdan oluşur.
$ <hint=hint_holy_caravan>Kutsal Kervan</hint>'a saldırdığında veya Kilise'yle ilişkini kötüleştirdiğinde Engizisyon askerleri seni ziyaret eder.
$ Engizisyon askerleri bir yerleşkeye girdiğinde evleri, <hint=hint_bld_chancellery>Şansölyelik</hint>'i ve bütün <hint=hint_book>kitapları</hint> yakar ve gördükleri herkesi öldürür.
$ Ateş ve ölümle arındıktan sonra affedilirsin."
hint_holy_caravan,"Kutsal Kervan
Kilise'nin şehirler arasındaki ticareti kontrol eden ve ana <hint=hint_resource_gold>altın</hint> ve <hint=hint_resource_rune>kutsal yüzük</hint> kaynağı olan dalıdır. Standart kaynaklara ek olarak Kervan <hint=hint_book>kitap</hint> ve <hint=hint_persons_slave>mahkûm</hint> ticareti de yapar.

<img=hint_holy_caravan></img>

<hint=hint_inqusitors>Engizisyon</hint> tarafından korunur ve yönetilir.

Genelde yerleşkeleri her 2-3 günde bir ziyaret eder.

<b>İpucu:</b> Ticaret menüsündeki sayfa işaretini kullanarak Kervan tüccarından kitap satın almayı unutma!"
hint_sin,"Günah
<hint=hint_speech_insult>Hakaret</hint>, aldatma veya kavgaya karışma gibi bazı eylemler günah olarak değerlendirilir.

<img=hint_sin></img>

Günahlar, uzun süren güçlü olumsuz düşüncelerdir ve <hint=hint_bishop>piskoposa</hint> <hint=hint_confession>günah çıkarılarak</hint> arınılabilir.

Günahlar, Karakter menüsünün ana sekmesindeki ""Durum"" bölümünde görülebilir."
hint_confession,"Günah Çıkarma
Günahlardan arındırır. Köylüler <hint=hint_bld_temple>Tapınak</hint> rahipleriyle günah çıkarırken asilzadeler doğrudan <hint=hint_bishop>piskoposa</hint> günah çıkarmalıdır.

Günah çıkarma, <hint=hint_sin>günahları</hint> affeder ancak karakterin kiliseye <hint=hint_resource_gold>altın</hint> veya <hint=hint_resource_rune>kutsal yüzük</hint> bağışlaması gerekir."
hint_sofia_reveal,"Sophia'nın Vahiyleri
Gizemli ve sembollerle dolu bir dilde Sophia Ana'nın gözünden yazılan bir vahiy kitabıdır.

Kitap; ateş, anahtar ve ikililik sembollerini temel öge olarak kullandığından yorumlamaya açıktır."
hint_sofia_truth,"Hakikat Beyanatı
Sophia Ana Kilisesi'nin kutsal kitabıdır. Eskatoloji ve geniş bir inanan yelpazesine yönelik basit kanunlar içerir.

Kitap, yaratılış tarihi ve dünyanın kıyameti hakkındaki sorulara cevap olurken inananlara emirler de verir.

Emirlerin arasında diz seviyesinin üzerindeki taş yapıların inşaatını yasaklayan ve itaat vaazı veren maddeler bulunur.

Kitap, kâfirlere karşı verilen kutsal savaşı haklı çıkarmak amacıyla Kilise <hint=hint_persons_fanatic>fanatizminin</hint> ve <hint=hint_inqusitors>Engizisyon</hint>'un kuruluşunun temellerini atan Sophia'nın Vahiyleri'nin derlemelerini yorumlar.

<hint=hint_ieremia>Maderşah Judwiga</hint> tarafından <hint=hint_fire_war>Kutsal Alev Savaşı</hint>'nın bitişinden hemen sonra, 27. yüzyılın ikinci yarısında yazılmıştır ve radikal <hint=hint_cainism>Kabilizm'e</hint> bir cevap niteliğindedir."
hint_sofia_hidden,"Saklı Bilgi
Kilise'nin yalnızca Sophia Ana'nın en yüksek rahipleri olan <hint=hint_persons_mitraya>Mitrayalar</hint> tarafından erişilebilen yasaklı kitabıdır.

Pratik bir kitap olduğu; matematik, mühendislik, astronomi ve kimya bilgilerini içerdiği rivayet edilir.

Kutsal Meclis, kitaptaki bilgileri kullanarak altın çıkarabilir ve <hint=hint_faith_stone>İnanç Kayası</hint>'nın bakımını yapabilir. Bir sonraki <hint=hint_sofia_great_purification>Ulu Arınma</hint>'nın ne zaman gerçekleşeceğini de öngörebilirler."
hint_sofia_great_purification,"Ulu Arınma
Sophia Ana'nın merhametine ve Sevecen Aile'nin ilgisine rağmen insanların emirlere karşı geldiği, günah ve sapkınlık yoluna düştükleri söylenir. İnsanlığa olan sevgisi adına Sophia Ana bu düşmüş yaratıkların şehirlerini yok etmeleri için vahşi barbar kabileleri yetiştirir.

Yalnızca erdemliler hayatta kalır ve Sevecen Aile tarafından kurtarılıp yüzyıllar süren Karanlık Çağ'a dayanabilecekleri <hint=hint_faith_stone>İnanç Kayası</hint>'na gelirler.

Ardından kapılar açılır ve Ulu Döngü yeni bir Kızıl İmparatorluk'un yükselişiyle yeniden başlar."
hnt_great_cycle,"Ulu Döngü
İki Ulu Arınma arasında geçen, asil aile asilzadelerinin şehirler ve eyaletler kurduğu, ticaret ile ilimi geliştirdiği ve aralarında çekişmelerin yaşandığı bir dönemdir.

Her döngü yüzyıllar sürer ve birkaç dönemden geçer. Yalnızca Kutsal Meclis bu döngünün ne zaman biteceğini bilebilir.

Resmî kronoloji bugüne kadar birkaç bin Ulu Döngü'nün yaşandığını göstermektedir."
hint_faith_stone,"İnanç Kayası
Dağın üzerinde, sularla çevrili büyük ve fethedilemez bir taş kaledir. Maderşah'ın Kızıl Taht'ı burada yer alır ve Maderşah, <hint=hint_sofia_cult>Sophia Ana Kilisesi</hint>'nin başı olarak görevini buradan gerçekleştirir.

Zamanında <hint=hint_crimson_empire>Kızıl İmparatorluk</hint>'un hisarı olan İnanç Kayası, <hint=hint_synode>Kutsal Alev Savaşı</hint> döneminde <hint=hint_fire_war>Sevecen Aile</hint>'nin kontrolüne geçmiştir.

İnanç Kayası'nın içinde seçili asil ailelerin <hint=hint_sofia_great_purification>Ulu Arınma</hint>'yı atlatabilmesi için tasarlanmış sığınaklar bulunur."
hint_book,"Kitaplar
<hint=hint_idea>İrfan</hint> içeren nesnelerdir.

Asilzadeler, <hint=hint_knowledge_menu>İrfan menüsünden</hint> kitapları okuyabilir, kopyalarını çıkarabilir veya kitap yazabilir.

<b>İpucu:</b> Kitaplar <hint=hint_holy_caravan>Kutsal Kervan</hint>'dan satın alınabilir."
hint_pray,"Dua
$ inananın kalbini umutla doldurur ve <hint=hint_mood>ruh hâlini</hint> iyileştirir."
hint_morning_pray,"Sabah Ayini
Her sabah saat 07.00'de <hint=hint_bld_temple>Tapınak</hint>'ta grup hâlinde yapılan zorunlu <hint=hint_pray>duadır</hint>. <hint=hint_need_piety>Dinî</hint> ihtiyacını yeniler ve gün boyu etkili olan bir olumlu <hint=hint_thought>düşünce</hint> sağlar.

Tapınaklarda yeterli yer olduğunda şehrin tüm sakinleri ayine katılır.

Sabah ayininden sonra işçiler günlük görevlerini yapmaya devam ettiğinden vardiyaların ayarlanmasını sağlar."
hint_idea,"İrfan
Yeni binaların inşasını, eskilerin onarımını, kompleks kaynakların üretimini ve çok daha fazlasını mümkün kılar.

<img=hint_idea></img>

$ İrfanlar, <hint=hint_knowledge_menu>İrfan menüsünden</hint> görüntülenir.
$ Bir asilzadenin zihninde veya <hint=hint_book>kitaplarda</hint> saklanabilir.
$ İrfan, kitaplardan veya bilimsel <hint=hint_insight>aydınlanma</hint> ile kazanılır.
$ İrfan sahibi bir asilzade, bilgiyi bir kitaba <hint=hint_book_write>yazabilir</hint>.
$ İrfanın farklı seviye zorlukları vardır. Asilzadenin <hint=hint_skill_knowledge>Zekâ</hint> seviyesi ne kadar yüksekse İrfanı da o kadar hızlı öğrenir.
$ Kitaplar <hint=hint_holy_caravan>Kutsal Kervan</hint>'dan satın alınabilir."
hint_canon,"Kanun
<hint=hint_sofia_cult>Sophia Ana Kilisesi</hint>'nin yerel çevirilerini tanımlayan birtakım <hint=hint_dogma>dogmalardır</hint>.

Kanun, toplamda yedi dogmadan oluşur."
hint_insight,"Aydınlanma
Bir asilzadenin zihninde yeni bir <hint=hint_idea>irfanın</hint> aniden belirmesidir.

Karakterin <hint=hint_happy>mutlu olması</hint> koşuluyla nadiren bir üretim binasında <hint=hint_inspection>talimat verirken</hint> gerçekleşir veya güçlü bir <hint=hint_tantrum>sinir krizi</hint> sonrası yaşanır.

Aydınlanmanın yaşanma olasılığı asilzadenin <hint=hint_skill_knowledge>Zekâ</hint> seviyesine bağlıdır."
hint_food,"Gıda
Tüm karakterlerin her gün bir birim yiyecek tüketmesi gerekir. Aksi takdirde <hint=hint_starvation>açlık</hint> yaşayacaklardır.

$ Köylüler ve savaşçılar <hint=hint_bld_market>pazardan</hint> yiyecek alırken asilzadeler ve mahkûmlara yiyecekler doğrudan ardiyeden getirilir.
$ Karakterlerin <hint=hint_mood>ruh hâlini</hint> etkileyen üç tür gıda bulunur: Tatsız <hint=hint_resource_rutabaga>şalgam</hint>, sıradan <hint=hint_resource_food>un</hint> ve lezzetli <hint=hint_resource_meat>et</hint>. 
$ Karakterler öncelikle et, en son şalgam satın alıp tüketmeyi tercih eder. 
$ Gıda satışını <hint=hint_finance_menu>Maliye menüsünden</hint> ayarlayabilirsin."
hint_alcohol,"Alkol
Karakterlerin <hint=hint_mood>ruh hâlini</hint> iyileştirmenin hızlı bir yoludur.

Köylüler ve savaşçılar alkolü <hint=hint_bld_tavern>Taverna</hint>'dan satın alırken asilzadeler ve mahkûmlar Ardiye'den gelen içkiyi içerler.

Üç tür alkol vardır ve her birinin olumlu etkisinin gücü değişiklik gösterir: 
$ Şalgamdan yapılan <hint=hint_resource_moonshine>kaçak içki</hint>, 
$ Sıradan <hint=hint_resource_beer>bira</hint>,
$ Tatlı ve aromatik <hint=hint_resource_ale>lezzetli bira</hint>.

Karakterler öncelikle lezzetli bira, en son kaçak içki satın alıp tüketmeyi tercih ederler.

Etkileri {alcohol_duration} saat sürer:
$ Güçlü olumlu <hint=hint_thought>düşüncelere</hint> neden olur.
$ Diğer karakterlere olan <hint=hint_interest>ilgi</hint> artar.

<hint=hint_th_hangover>Akşamdan kalmalara</hint> veya alkol bağımlılığına neden olabilir.

Alkol satışını <hint=hint_finance_menu>Maliye menüsünden</hint> ayarlayabilirsin."
hint_resource_moonshine,"Kaçak İçki
<hint=hint_alcohol>Alkol</hint>. Gün boyunca ortalama <hint=hint_mood>ruh hâlini</hint> etkileyerek birkaç saat boyunca <green>+{thought}</green> olumlu düşünce verir.

<hint=hint_resource_nectar>Nektar</hint> yapımında da kullanılır

<b>Üretim</b> 
$ <hint=hint_bld_brewery>İçki İmalathanesi</hint>'nde üretilir. 
$ Üretimi için <hint=hint_resource_rutabaga>1</hint> gerekir. 
$ <hint=hint_bld_tavern>Taverna</hint>'da satılır."
hint_resource_beer,"Bira
<hint=hint_alcohol>Alkol</hint>. Gün boyunca ortalama <hint=hint_mood>ruh hâlini</hint> etkileyerek birkaç saat boyunca <green>+{thought}</green> olumlu düşünce verir.

<b>Üretim</b> 
$ <hint=hint_bld_brewery>İçki İmalathanesi</hint>'nde üretilir. 
$ Üretim için <hint=hint_resource_rye>0,5</hint> ve <hint=hint_resource_hop>0,5</hint> gerekir. 
$ <hint=hint_bld_tavern>Taverna</hint>'da satılır."
