Key,Hungarian
hint_dead_god_herecy,"A Halott Isten eretnekség
<hint=hint_prophet_michail>Mihály próféta</hint> késői tanai, amelyeket az északi erdőség pogány törzseire alkalmazott, a kultuszát ezzel radikalizálva. Ez a <hint=hint_unholy_horde>Szentségtelen Horda</hint> vallása.

Ellentmond a hagyományos Káinizmusnak, amennyiben a civilizáció halálát hirdeti, amit a Káinizmus meg akart előzni.

A tanai szerint a Bársony Sötétség, amelybe Káin hullott, miután Szófia Anya megölte, a nyugalom és az akaraterő helye, az egyetlen hely a rideg istennő hatalmán kívül. Ahhoz, hogy megszabaduljon az újjászületés végtelen köréből ebben a szenvedéssel teli világban, az emberi léleknek ide kell eljutnia.

Ehhez csupán a Halott Istent, Káint kell szólítani a halál pillanatában. Így a tisztes halált a felszabadulás hőn áhított ajándékának tekintik. 

A kultusz beavatottjai embereket áldoznak és rituális öngyilkosságot követnek el. A hitetlenek „tisztes” megölése különleges erénynek számít, mivel a lélek így megmenekül Szófia hatalmából. A Horda férfi és női tagjai mind erős harcosok, akiket már gyermekkoruktól képeznek, és akik nem félnek a haláltól. Emiatt különösen veszedelmesek a Szentségtelen Horda portyái, amelyek a kultusz követői számára vallási cselekedetek.

A portyák során mindenkit lemészárolnak, városokat gyújtanak fel és különleges erőfeszítéseket tesznek, hogy elpusztítsák az általuk utálatosnak tartott könyveket, amelyekkel a hitük szerint az <hint=hint_sofia_cult>Egyház</hint> az embereket irányítja.

A hívek maszkot viselnek, ami segít megbirkózni a túlzott érzelmekkel és kötődésekkel."
hint_nt_new_matriarch,"Új Mátriárka!
Szófia akaratából a régi Mátriárka megtért a Szent Anya kebelére, és Norlandnak most új védelmezője van!

A Mátriárka és az uralkodód személyes kapcsolatát most újra lehet építeni a semmiből."
hint_nt_synod_relations_begin,"Az Egyház a városba érkezett
<hint=hint_sofia_cult>Szófia Anya Egyházának</hint> Mátriárkája egy <hint=hint_bishop>püspököt</hint> küld hozzád, aki segít a települést az igaz úton vezetni.

[hint_relations_matriarch]"
hint_relations_matriarch,"Kapcsolat a Mátriárkával
A kapcsolatok akkor kezdődnek, ha egy <hint=hint_bishop>püspök</hint> érkezik a városba (40 feletti lakosságnál).

<img=hint_relations_matriarch></img>

$ A <hint=hint_holy_caravan>Szent Karavánnál</hint> kapható különféle áruk elérhetősége a Mátriárka hozzád való viszonyától függ. Ha a kapcsolat barátságtalan és <red>0</red> alá süllyed, a Karavánnál kevesebb áru lesz elérhető, ha pedig <red>-25</red> alá, a Karaván egyáltalán nem jön a városba.
$ Ha a Mátriárka semleges, figyelmeztet a jósai által előre jelzett közelgő katasztrófákra.
$ Baráti kapcsolat (<green>25</green> felett) esetén <hint=hint_action_task_canonization>áldást</hint> kérhetsz a püspöktől, és több áru érhető el.
$ A Mátriárka elküldi a városodba az <hint=hint_inqusitors>Inkvizíciót</hint>, ha a kapcsolat <red>-100</red> alá csökken.

Különböző tényezők befolyásolják a kapcsolatot, és ezeket ellenőrizheted az egérmutatót a bal felső sarokban a Szófia Anya kereszt ikonja fölé víve."
hint_crimson_empire,"Bíbor Birodalom
A kis nyugati <hint=hint_culture_tanaya>tanaya</hint> kolóniából kinőtt Bíbor Birodalom a <hint=hint_culture_makha>makháktól</hint> megszerzett katonai és bürokratikus újításoknak köszönhetően végül Norland felét bekebelezte, kiszorítva a középső síkság őslakosait, a <hint=hint_culture_voruns>varnokat</hint>, egy másik helyi népet, a <hint=hint_culture_gwelts>kaideneket</hint> pedig a szolgálatába kényszerítve.

A gyors terjeszkedés után nem sokkal bekövetkezett Aranykor során beállt egyensúlya változatlan maradt: a birodalmat a <hint=hint_culture_tanaya>tanayák</hint> irányítják, a kevés makha kultúrával és a filozófiával foglakozik régi, félig független városaikban, a <hint=hint_culture_gwelts>kaidenek</hint> a határt lakják és védik, és a kenyerüket katonai szolgálattal keresik, míg a <hint=hint_culture_voruns>varnok</hint> keleten élnek, és kereskedelem útján élelemmel látják el a gyarapodó lakosságot.

Az évszázados egyensúlyt azonban megbontotta a makha városokban fejét felütő eretnekség, a <hint=hint_cainism>Káinizmus</hint>, és az ennek nyomában kirobbant <hint=hint_fire_war>Szent Láng Háborúja</hint> az egyesült Birodalom végét jelentette, és adott helyet az úgynevezett <hint=hint_new_kingdoms>Új Királyságoknak</hint>.

Csak a <hint=hint_sofia_cult>Szófia Anya Egyháza</hint> titáni erőfeszítéseinek köszönhető, hogy a világ nem süllyedt vissza a történelem előtti állapotokba, és immár sok évszázada fennmaradt az új egyensúly, amelyet a Mátriárka és az egyház papjai őriznek."
hint_fire_war,"A Szent Láng Háborúja
A Szófia Anya Egyháza és az eretnek Káinista szekta közti háború, ami 2652. és 2692. közt zajlott.

Az Egyház és a Császár jó ideig szemet hunytak a <hint=hint_cainism>Káinista eretnekség</hint> felett, miután az a <hint=hint_culture_makha>makhák</hint> városaiban először felütötte a fejét. De több évnyi agresszív prédikáció után, amikor nyugaton zavargások támadtak és Szent Szófia templomait kezdték gyújtogatni, a Birodalom elnyomással válaszolt, az eretnek városok pedig fellázadtak, ami hatalmas háborút indított a két szekta között.

A háború változó sikerrel tartott egészen 2691-ig, amikor Miksa császár meghalt a csatamezőn, és nem maradt örököse. A Birodalom a teljes káosz és pusztulás peremén állt, amikor <hint=hint_ieremia>Jadviga mátriárka</hint> a Bíbor Trónra lépett. Véget akarván vetni a háborúnak, amnesztiát és függetlenséget ígért a lázadó tartományoknak, cserébe, hogy beengedik a Szent Inkvizíciót a városaikba, valamint egy új rendet javasolt a régió uralkodói számára. Az eretnekek beleegyeztek, és aláírták a modern világrendet lefektető <hint=hint_chartia_humility>Alázatossági Bullát</hint>. A bulla korlátozta az egyes királyságokban elérhető nemesi címek mennyiségét.

Ami az eretnekeket illeti, néhányan délre, az Áthághatatlan-hegységbe menekültek, ahol idővel <hint=hint_person_maroders>martalóc</hint> törzsekbe tömörültek, míg mások Mihály prófétával együtt a vad északi erdőségbe vonultak vissza, és végül eltűntek."
hint_new_kingdoms,"Az Új Királyságok
A <hint=hint_crimson_empire>Bíbor Birodalom</hint> egykori tartományait kétszáz éven át Norland <hint=hint_noble_house>nemesi házai</hint> uralták.

A királyságok határait az <hint=hint_сhartia_humility>Alázatossági Bulla</hint> határozza meg, ezért változtathatatlanok, bár a királyságok között a hűbéri és szövetséges kapcsolatok megengedettek."
hinr_prophet_michail,"Mihály próféta
A <hint=hint_culture_makha>makha</hint> származású Mihály próféta a <hint=hint_fire_war>Szent Láng Háborúja</hint> dúltának 20 évében született. Ragyogó karriert futott be a birodalmi egyházban, és részt vett az <hint=hint_sofia_truth>Igazság Bizonysága</hint> felállításában, ami a fanatikus dogmatizmust és az inkvizíció alapjait fektette le.

2685-ben Mihályt a <hint=hint_cainism>Káinisták</hint> egyik lázadó városába küldték azzal a misszióval, hogy alapítson egy titkos fanatikus társaságot <hint=hint_sofia_cult>Szófia Anya Egyháza</hint> számára.

Több év után a misszió sikertelennek bizonyult, Mihály azonban ahelyett, hogy a Szerető Családhoz visszatért volna, maga is áttért a káinista vallásra, aminek hamarosan a vezetője, és az egyház elleni háború kulcsfigurája lett.

Eretnek seregi 2691-ben legyőzték Miksa császárt a Nagy kő csatájában, és a <hint=hint_synode>Szerető Családnak</hint> a császári palotába kellett menekülnie, amit ma a <hint=hint_faith_stone>Hit Sziklájaként</hint> ismerünk.

Az <hint=hint_сhartia_humility>Alázatossági Bulla</hint> 2692-es aláírása után azonban társai elárulták, és az északi erdőségbe menekült, ahol nyoma veszett.

Egyes apokrif iratok azt sugallják, hogy Mihály mindig is hű maradt az Egyházhoz, és a Káinizmusra való hirtelen áttérése, valamint végül a csodálatos eltűnése mind egy nagyobb terv részét képezik."
hint_сhartia_humility,"Alázatossági Bulla
A <hint=hint_crimson_empire>Bíbor Birodalom</hint> bárói és a <hint=hint_synode>Szerető Család</hint> által aláírt irat, amely a modern világrend alapjait lefektette.

Ez a Bíbor Birodalom végét jelentette, mivel függetlenséget biztosított a báróknak az <hint=hint_new_kingdoms>Új Királyságok</hint> néven ismertté vált tartományaikban. Határaikat sérthetetlennek és oszthatatlannak ismerte el.

Másrészt azonban a béke fenntartása érdekében a bárók beleegyeztek, hogy megnyitják a kapuikat az Inkvizíció előtt, és korlátozzák a nemesek által birtokolható <hint=hint_title>címek</hint> számát, hogy csökkentsék a trónörökösök közötti konfliktusokat.

A Szerető Család kezében maradt a <hint=hint_faith_stone>Hit Sziklája</hint>, a bevehetetlen császári erődítmény, ahol azóta az egymást követő Mátriárkák ülnek a Bíbor Trónon."
hint_ieremia,"Jadviga mátriárka
<hint=hint_sofia_cult>Szófia Anya Egyházának</hint> legendás mátriárkája a Bíbor Birodalom bukásakor. Jadviga vezetése alatt a <hint=hint_synode>Szerető Család</hint> győztesen került ki a <hint=hint_fire_war>Szent Láng Háborújából</hint>, és az <hint=hint_сhartia_humility>Alázatossági Bullával</hint> lefektették a modern világrend alapjait.

Jadviga mátriárka volt, aki az <hint=hint_sofia_truth>Igazság Bizonyságát</hint> írta, és ő volt az első Mátriárka a Bíbor Trónon."
hint_reveal,"Kinyilatkoztatás
Vallási tétel, amely egy <hint=hint_dogma>dogma</hint> megváltoztatásához vagy egy új kialakulásához vezethet.

Ehhez a kinyilatkoztatás letéteményesének <hint=hint_sermon_dogma>dogmabeszédet</hint> kell tartania <hint=hint_bld_temple>a templomban</hint>.

<hint=hint_persons_fanatic>Vallási fanatikusok</hint> <hint=hint_tantrum>idegösszeomlás</hint> következtében kaphatják, vagy <hint=hint_book>könyvekben</hint> lehet olvasni."
hint_dogma,"Dogma
Vallási <hint=hint_idea>tétel</hint>, amely bizonyos cselekedeteket <hint=hint_sin>vétekként</hint>, másokat pedig <hint=hint_virtue>erényként</hint> határoz meg.

A városi <hint=hint_canon>kánonba</hint> <hint=hint_sermon_dogma>szentbeszédekkel</hint> vehető fel vagy törölhető onnan.

A nem szokványos dogmák eretnekségnek számítanak, és a <hint=hint_synode>Szent Zsinattal</hint> fennálló kapcsolatok romlását eredményezhetik, ami okot adhat az <hint=hint_inqusitors>inkvizícióra</hint>."
hint_donation,"Adomány
A karakterek a <hint=hint_bld_temple>templomban</hint> gyónhatnak.

Ez a leghatékonyabb módja az <hint=hint_need_piety>áhítat</hint> helyreállításának, a végén azonban adományt kell adni.

A parasztok <hint=hint_resource_gold>aranyat</hint>, a nemesek <hint=hint_resource_rune>Szent Gyűrűket</hint> áldoznak."
hint_virtue,"Erény
Egyes cselekedetek, például az <hint=hint_pray>imádkozás</hint>, kedvesek <hint=hint_sofia_cult>Szófia Anya</hint> szemében, és helyreállíthatják az <hint=hint_need_piety>áhítatot</hint>."
hint_sofia_cult,"Szófia Anya Egyháza
Az uralkodó, nagy hatalmú vallás.

Az egyház legfőbb szerve a <hint=hint_synode>Szerető Család</hint>, melynek élén a Mátriárka áll.

Az Egyház a <hint=hint_bishop>püspökei</hint> útján személyesen is jelen van Norland minden nagyobb városában.

Az Egyház dogmáit a szent könyvek, a <hint=hint_sofia_reveal>„Szófia Kinyilatkoztatásai”</hint> és <hint=hint_sofia_truth>„Az Igazság Bizonysága”</hint> írják le."
hint_synode,"Szerető Család
A világ elsődleges vallási, gazdasági és katonai szerve.

A vezetői a Mátriárka (lelki vezető) és a Szigorú Atya (az <hint=hint_inqusitors>Inkvizíció</hint> katonai vezetője).

A <hint=hint_faith_stone>Hit Sziklája</hint> néven ismert bevehetetlen kőerődben székel.

<hint=hint_resource_gold>Aranypénzt</hint> és <hint=hint_resource_rune>Szent Gyűrűket</hint> csak a Szerető Család tud veretni."
hint_inqusitors,"Az Inkvizíció
A <hint=hint_synode>Szerető Család</hint> rendkívüli erejű serege, amelyet katonai vezetőjük, a Szigorú Atya vezet.

$ Az inkvizítorosztagot {number} 15–18. szintű, erősen felfegyverzett harcos alkotja.
$ Számíthatsz az inkvizítorok látogatására, ha megtámadtad a <hint=hint_holy_caravan>Szent Karavánt</hint>, vagy ha súlyosan megromlott a kapcsolatod az Egyházzal.
$ Amikor inkvizítorok érkeznek egy településre, felgyújtják a házakat, a <hint=hint_bld_chancellery>kancelláriát</hint> és minden <hint=hint_book>könyvet</hint>, illetve megölnek mindenkit, akit csak meglátnak.
$ A tűz és halál hozta megtisztulás után bűneid megbocsáttatnak."
hint_holy_caravan,"Szent Karaván
Az Egyház működteti a városok közötti kereskedelemhez, és az <hint=hint_resource_gold>arany</hint> és a <hint=hint_resource_rune>Szent Gyűrűk</hint> elsődleges forrásaként szolgál. A szokásos nyersanyagok mellett a karaván <hint=hint_book>könyvekkel</hint> és <hint=hint_persons_slave>foglyokkal</hint> is kereskedik.

<img=hint_holy_caravan></img>

A karavánt az <hint=hint_inqusitors>Inkvizíció</hint> védi és felügyeli.

Általában 2-3 naponta látogat el a településekre.

<b>Tipp:</b> Ne felejts el könyveket vásárolni a karaván kereskedőjétől (a könyvjelző ikon a Kereskedés menüben)!"
hint_sin,"Vétek
Egyes cselekedetek, például <hint=hint_speech_insult>sértések</hint>, a házastárs iránti hűtlenség és a harc véteknek minősülnek.

<img=hint_sin></img>

A vétek hosszan tartó és erős negatív gondolat, amelytől <hint=hint_confession>gyónással</hint> a <hint=hint_bishop>püspöknél</hint> lehet megszabadulni.

A vétkek a karaktermenü fő lapjának „Állapot” szakaszában is megjelennek."
hint_confession,"Gyónás
Eltörli a vétkeket. A parasztok gyónhatnak egy papnak a <hint=hint_bld_temple>templomban</hint>, a nemeseknek azonban közvetlenül a <hint=hint_bishop>püspöknek</hint> kell gyónniuk.

A gyónás feloldja a <hint=hint_sin>vétkeket</hint>, a karakternek azonban <hint=hint_resource_gold>aranyat</hint> vagy <hint=hint_resource_rune>Szent Gyűrűket</hint> kell adományoznia az Egyháznak."
hint_sofia_reveal,"Szófia Kinyilatkoztatásai
Egy titokzatos és szimbólumokkal teli nyelven írt profetikus könyv, amely maga Szófia Anya szemszögéből íródott.

A könyv hatalmas teret ad az értelmezésnek, és fő elemei a következő szimbólumok: tűz, kulcs és kettősség."
hint_sofia_truth,"Az Igazság Bizonysága
Szófia Anya Egyházának szent könyve. A tartalma eszkatológiai és alapvető kánon, és a hívők széles körének szól.

A könyv a teremtés történetével és a világ pusztulásának jóslataival kapcsolatos kérdésekkel, valamint a hívőknek szóló parancsolatokkal foglalkozik.

A parancsolatok között szerepel térdmagasságnál nagyobb kőépületek tilalma és az engedelmesség prédikálása is.

Ezeken túl a könyv a Szófia Kinyilatkoztatásainak helyeit is értelmezi, és ezek révén igazolja a szent háborút minden eretnekség ellen, ezzel megalapozva az egyházi <hint=hint_persons_fanatic>fanatizmust</hint> és az <hint=hint_inqusitors>Inkvizíció</hint> felállítását.

A könyvet <hint=hint_ieremia>Jadviga mátriárka</hint> írta a XXVII. század második felében, röviddel a <hint=hint_fire_war>Szent Láng Háborújának</hint> lezárta előtt, szigorú válaszul a <hint=hint_cainism>Káinizmus</hint> radikális tanaira."
hint_sofia_hidden,"Titkos tudás
Az Egyház tiltott könyve, amelyhez csak Szófia Anya legfőbb papjai, a <hint=hint_persons_mitraya>mitraják</hint> férhetnek hozzá.

A szóbeszéd szerint meglehetősen gyakorlatias könyv, amely rengeteg matematikai, mérnöki, csillagászati és kémiai ismeretet tartalmaz.

A könyvben foglalt ismeretek segítségével képes a Szent Zsinat aranyat bányászni, valamint a <hint=hint_faith_stone>Hit Szikláját</hint> építeni és fenntartani. A következő <hint=hint_sofia_great_purification>Nagy Megtisztulás</hint> időpontját is meg tudják jósolni."
