Code,Indonesia
hint_tech_criminal_intimidation,"[tech.criminal_intimidation]
<hint=hint_persons_criminal>Pengembara</hint> yang diintimidasi oleh <hint=hint_bld_scafod>algojo</hint> akan takut untuk berbuat kejahatan selama 2 hari bukannya satu."
hint_tech_loyalist_more,"Dasar-Dasar Loyalitas
Kemungkinan munculnya <hint=hint_loyalist>loyalis</hint> di kota menjadi dua kali lipat."
hint_tech_preach_better,"Khotbah Efektif
Efektivitas <hint=hint_sermon>khotbah</hint> di Tempel menjadi dua kali lipat."
hint_tech_slaves_happiness,"Kebahagiaan Narapidana
Kemungkinan <hint=hint_slave_riot>pemberontakan narapidana</hint> turun menjadi nol."
hint_tech_tanaya_paper,"Kertas Madura
Komposisi khusus melindungi semua buku Anda dari terbakar jika terjadi kebakaran di Perpustakaan."
hint_tech_crevav_swede,"Rutabaga Semur
Resep khusus untuk <hint=hint_resource_rutabaga>Rutabaga</hint> semur yang mencegah kematian akibat Tifus Rutabaga (tetapi tidak mencegah penyakit itu sendiri)."
hint_tech_drought_fight,"Ketahanan Kekeringan
Metode penanaman benih dan pengolahan tanah yang menghilangkan kerugian panen selama kekeringan."
hint_tech_longevity,"Umur Panjang
Diet khusus dan kondisi mental akan membantu memperlambat penuaan, menyebabkannya dimulai {effect_days} hari kemudian. Hanya memengaruhi lord yang secara pribadi telah mempelajari pengetahuan ini."
hint_tech_addiction_resist,"Mengatasi Kecanduan
Biasanya, seorang karakter harus menahan diri dari menggunakan zat adiktif selama 4 hari, tetapi pengetahuan yang terdapat dalam buku ini mengurangi periode ini menjadi 2 hari."
hint_tech_fanatic_pretend,"Fanatisme Palsu
Seorang lord yang terlatih dalam peniruan sosial akan dianggap sebagai <hint=hint_persons_fanatic>fanatic</hint> oleh orang lain, tetapi iman dan pikiran batin mereka tetap tidak berubah."
hint_tech_marah_ale,"Ale Dayak
Pikiran positif yang timbul dari minum <hint=hint_resource_ale>Ale</hint> yang beraroma akan dua kali lebih kuat jika minuman itu diproduksi secara lokal di provinsi."
hint_tech_right_nectar,"Nektar yang Tepat
Keinginan untuk konsumsi lebih lanjut yang timbul dari mengonsumsi <hint=hint_resource_nectar>Nectar</hint> akan dikurangi setengah jika nektar itu diproduksi secara lokal di provinsi."
hint_tech_fertilize_cost_less,"Pemupukan Tepat
Memupuk ladang menggunakan setengah jumlah <hint=hint_resource_wood>Wood</hint>."
hint_tech_tree_more_wood,"Penebangan yang Tepat
Semua penebang kayu di provinsi mendapatkan pengetahuan tentang cara memperoleh {felled_tree_bonus}% lebih banyak sumber daya dari setiap pohon yang ditebang."
hint_tech_better_meat,"Memasak Daging
Pikiran positif yang timbul dari makan <hint=hint_resource_meat>meat</hint> di provinsi akan dua kali lebih kuat."
hint_tech_flirt_art,"Seni Menggoda
Seni untuk menimbulkan tambahan {bonus} poin <hint=hint_interest>interest</hint> dari lawan jenis."
hint_tech_voruns_moonshine,"Moonshine Sunda
Pikiran negatif yang timbul dari mengonsumsi <hint=hint_resource_moonshine>Moonshine</hint> di provinsi akan setengah lebih lemah"
hint_tech_dialect,"Pengetahuan
Baca buku ini untuk mempelajari bahasa baru."
hint_tech_cutter,"Pemotong Kepala
Para lord dan prajurit Anda akan memiliki peluang tambahan 20% untuk memenggal musuh secara instan dalam pertempuran."
hint_tech_axe_mastery,"Penguasaan Kapak
Para lord dan prajurit Anda <b>dua kali</b> lebih terampil dalam menggunakan kapak, terlepas dari skill mereka."
hint_tech_handfighter,"Pertarungan Tangan ke Tangan
Para lord dan prajurit Anda <b>dua kali</b> lebih terampil dalam teknik pertarungan tangan ke tangan, terlepas dari skill mereka."
hint_tech_tanya_shield,"Perisai Madura
Para lord dan prajurit pembawa perisai Anda <b>dua kali</b> lebih terlindungi dari panah, terlepas dari skill mereka."
hint_tech_bow_mastery,"Penguasaan Busur
Para lord dan prajurit Anda <b>dua kali</b> lebih terampil dalam menggunakan busur, terlepas dari skill mereka."
hint_tech_mace_stun,"Pembingungan Gada
Para lord dan prajurit Anda memiliki peluang <b>3 kali</b> untuk membingungkan dengan gada, terlepas dari skill mereka."
hint_tech_heavy_armor_wear,"Pemakaian Zirah
Para lord dan prajurit Anda tidak menerima penalti untuk memakai zirah berat dan zirah ringan pada tingkat skill rendah."
hint_tech_polite_trade,"Pengetahuan
Menggandakan dampak pikiran positif selama perdagangan antar raja-raja."
hint_tech_sin_mind_reducer,"Pengetahuan
Mengurangi pikiran negatif akibat berbuat dosa sebesar setengahnya."
hint_tech_common_good,"Pengetahuan
Waktu pikiran untuk teror dipotong menjadi setengah."
hint_tech_joy_of_education,"Pengetahuan
Para lord pengunjung senang mendidik para lord Anda secara gratis."
hint_learn_no_teacher,"Tidak ada guru yang sesuai tersedia
Tingkat skill semua para lord yang hadir di kota tidak cukup tinggi untuk meningkatkan skill lord ini

Coba cari guru di peta global."
hint_learn_low_skill,"Tingkat skill rendah
Tingkat skill karakter ini terlalu rendah untuk mengajarkan sesuatu yang baru."
hint_no_paper,"Kertas tidak cukup
Anda membutuhkan <hint=hint_resource_paper>{paper_number}</hint> untuk membuat buku."
hint_no_library,"Tidak ada perpustakaan
Bangun Perpustakaan untuk lord agar mereka memiliki tempat untuk terlibat dalam aktivitas terkait pengetahuan."
hint_no_actors,"Tidak ada para lord
Saat ini, tidak ada para lord yang tersedia untuk tugas ini."
hint_no_house_for_book,"Tidak ada perumahan tersedia
Bangun <hint=hint_bld_noble_house>House</hint> untuk lord agar memiliki tempat untuk terlibat dalam pengetahuan."
hint_no_smart_enough,"Kurang kecerdasan
Skill <hint=hint_skill_knowledge>Kecerdasan</hint> lord terlalu rendah untuk bekerja dengan pengetahuan ini.

$ Untuk pengetahuan tingkat <b>gray</b>, diperlukan skill minimum 3.
$ Untuk pengetahuan tingkat <b>green</b>, diperlukan skill minimum 9.
$ Untuk pengetahuan tingkat <b>purple</b>, diperlukan skill minimum 13."
hint_no_dialect,"Tidak mengetahui bahasa
Lord tidak mengetahui bahasa {dialect_name} dan tidak dapat bekerja dengan pengetahuan ini."
hint_cant_build_need_book,"Teknologi
Untuk membangun bangunan ini, Anda perlu memperoleh buku dari <hint=hint_holy_caravan>Holy Caravan dan mempelajarinya di menu Pengetahuan."
hint_cant_build_read_book,"Teknologi
Untuk membangun bangunan ini, salah satu para lord Anda perlu mempelajari <hint=hint_idea>pengetahuan</hint> yang sesuai.

<b>Petunjuk:</b> Buku yang diperlukan sudah ada di perpustakaan Anda. Tetapkan seorang lord untuk mempelajarinya melalui menu Pengetahuan."
hint_cant_build_limit_reached,"Batas Tercapai
Batas pembangunan untuk bangunan ini telah tercapai."
hint_cant_upgrade_building_need_knowledge,"Teknologi
Untuk meningkatkan bangunan ini, salah satu para lord Anda harus meneliti <hint=hint_idea>pengetahuan</hint> yang sesuai."
hint_building_prefer_slaves,"Tetapkan Narapidana
Tetapkan pekerja dari antara populasi <hint=hint_persons_slave>Narapidana</hint>. Mereka bekerja 3 jam lebih lama daripada semua pekerja lain, yang menghasilkan peningkatan produktivitas yang signifikan.

[hint_priority_workers]"
hint_building_prefer_drugs,"Tetapkan Pecandu Nektar
Tetapkan pekerja dari antara populasi <hint=hint_addict>pecandu nektar</hint>.

Mere mereka bekerja lebih cepat daripada pekerja biasa (<b>+30%</b> bonus produktivitas).

[hint_priority_workers]"
hint_building_prefer_loyalist,"Tetapkan Loyalis
Tetapkan pekerja dari antara populasi <hint=hint_loyalist>loyalis</hint>.

Mereka bekerja lebih rajin daripada pekerja biasa, memberikan bonus produktivitas <b>+30%</b>.

[hint_priority_workers]"
hint_building_prefer_culture_gwelts,"Tetapkan Jawa
Tetapkan pekerja dari antara populasi <hint=hint_culture_gwelts>jawa</hint>.

Keterampilan tradisional mereka memungkinkan mereka bekerja di Tempa Senjata dan Tempa Zirah 20% lebih efisien.

[hint_priority_workers]"
hint_building_prefer_culture_tanaya,"Tetapkan Madura
Tetapkan pekerja dari antara populasi <hint=hint_culture_tanaya>madura</hint>.

Keterampilan tradisional mereka memungkinkan mereka bekerja dengan kertas 20% lebih efisien.

[hint_priority_workers]"
hint_building_prefer_culture_makha,"Tetapkan Dayak
Tetapkan pekerja dari antara populasi <hint=hint_culture_makha>dayak</hint>.

Keterampilan tradisional mereka memungkinkan mereka meracik ramuan dan membuat alat 20% lebih efisien.

[hint_priority_workers]"
hint_building_prefer_culture_voruns,"Tetapkan Sundas
Tunjuk pekerja dari kalangan populasi <hint=hint_culture_voruns>Sunda</hint>.

Keterampilan tradisional mereka memungkinkan mereka bekerja di pertanian 20% lebih efisien.

[hint_priority_workers]"
hint_building_every_day_inspection,"Inspeksi Harian
Lord akan melakukan inspeksi setiap hari."
hint_building_any_lord,"Lord mana pun
Jika inspeksi telah selesai (tetapi lord masih ditunjuk), maka dilakukan terlebih dahulu oleh juru tulis dari Kancelari, dan kemudian, jika memungkinkan, oleh lord mana pun lainnya dengan jumlah inspeksi minimum."
hint_cant_build_no_castle,"Tidak Ada Aula Lord
Untuk membangun bangunan lain, Anda perlu membangun Aula untuk para lord Anda terlebih dahulu."
hint_clerk_button,"Administrasi
Juru tulis dari <hint=hint_bld_chancellery>Kancelari</hint> akan mendistribusikan instruksi kepada pekerja.

{bonus_info}

Kancelari melayani produksi: {number} / {limit}"
hint_clerk_button_unavailable,"Tidak Tersedia
Semua juru tulis sibuk atau kancelari tidak berfungsi."
hint_chancellery_any,"Kancelari mana pun
Bangunan akan dapat memeriksa <hint=hint_bld_chancellery>Kancelari</hint> mana pun pada kesempatan pertama."
hint_action_task_unavailable_no_executors,"Aksi Tidak Tersedia
Tidak ada pelaku yang tersedia untuk aksi ini."
hint_army_returned_from_global_map,"Regu Telah Kembali
Rampasan:
{loot}"
hint_hired_bandits_returned_from_global_map,"Rampasan
Dari {faction_uuid}
{loot}"
hint_faction_relations_deadly_enemy,"Musuh Bebuyutan
Hubungan yang <red>-50</red> ke bawah.

Selain tindakan permusuhan lainnya, ini berarti kemungkinan <hint=hint_agression>surprise attacks</hint>."
hint_faction_relations_enemy,"Permusuhan
Hubungan yang berkisar dari <red>-25</red> hingga <red>-50</red>

Menandakan potensi untuk aksi militer bersenjata terhadap desa dan kota masing-masing, upaya penaklukan melalui vasalase, pemerasan, pembunuhan, dan penculikan.

Karena status permusuhan, tindakan permusuhan ini tidak akan dikecam oleh tetangga lain atau Matriark."
hint_faction_relations_opponent,"Kebencian
Hubungan yang berkisar dari <red>-15</red> hingga <red>-25</red>.

Tetangga yang memusuhi mulai melakukan intrik terhadap Anda. Mereka dapat memberikan suap kepada para lord Anda, menyewa <hint=hint_persons_cuthroat>pembunuh berantai</hint> Anda untuk perampokan atau penculikan, dan sebagainya. Tuntutan agresif juga mungkin terjadi, tetapi belum ada aksi tempur, karena ini belum perang."
hint_faction_relations_neutral,"Netral
Hubungan khas antara tetangga. Beberapa aksi tersedia, sementara yang lain tidak."
hint_faction_relations_buddy,"Simpati
Belum sepenuhnya persahabatan, tetapi aksi seperti kontrak perdagangan, lamaran pernikahan, dan undangan aliansi secara bertahap menjadi tersedia."
hint_faction_relations_friend,"Persahabatan
Hubungan yang berkisar dari <green>25</green> ke atas. Persahabatan membuka kemungkinan interaksi tambahan, seperti kemampuan untuk mengundang para lord berkunjung."
hint_battle_squad_order_no_orders,"Tidak Ada Perintah
Regu saat ini tidak memiliki perintah apa pun."
hint_battle_squad_order_moving,"Pergerakan
Regu sedang bergerak menuju lokasi yang ditentukan."
hint_battle_squad_order_attack,"Serang Target
Regu akan mengejar target dan terlibat dalam pertempuran ketika mendekat."
hint_battle_squad_order_ambush_prepare,"Persiapan Serangan
Regu sedang mempersiapkan serangan terhadap kota."
hint_battle_squad_order_breakdown,"Pemusnahan Bangunan
Regu akan menerobos masuk ke bangunan dan menghancurkannya."
hint_battle_squad_order_burning,"Pembakaran Bangunan
Regu akan menerobos masuk ke bangunan dan membakarnya. Peringatan: Api mungkin menyebar ke bangunan tetangga!"
hint_battle_squad_order_robbery,"Perampokan Bangunan
Regu akan merampok gudang bangunan. Harta rampasan dapat dipulihkan oleh musuh jika membunuh atau menangkap prajurit regu."
hint_battle_squad_order_in_battle,"Pertempuran
Regu bertempur dengan musuh. Kontrol langsung atas regu hilang hingga pertempuran berakhir."
hint_books_in_inventory,"Buku di Inventaris
{books}"
hint_king_role_strong_supporter,"Pendukung Kekuasaan
$ Menghormati mereka yang pasukannya lebih dari dua kali ukuran pasukannya sendiri.
$ Meremehkan mereka yang pasukannya kurang dari setengah ukuran pasukannya sendiri."
hint_king_role_trader,"Materialis
$ Memiliki sikap baik terhadap tetangga yang memiliki lebih dari dua kali Holy Rings daripada dirinya.
$ Memiliki sikap buruk terhadap tetangga yang memiliki kurang dari setengah Holy Rings daripada dirinya."
hint_king_role_religious,"Religius
$ Menghormati raja-raja fanatik.
$ Tidak menyukai raja-raja agnostik."
hint_king_role_order_supporter,"Pembela Ketertiban
$ Tidak menyukai raja-raja yang mentolerir kamp Begal (hutan) di wilayah mereka dan mereka yang berinteraksi dengan mereka.
$ Menghargai mereka yang menghancurkan kamp Begal."
hint_king_role_suggestable,"Mudah Terpengaruh
$ Membawa dua kali lipat kebencian terhadap musuh teman-temannya dibandingkan raja-raja lain."
hint_king_role_liberator,"Pembebas
$ Membenci raja-raja yang populasinya terdiri dari 50% atau lebih narapidana.
$ Menghargai mereka yang tidak memiliki narapidana sama sekali."
hint_king_role_lick,"Egaliter
$ Membenci suzerain dan bersimpati dengan bawahan."
hint_king_role_scientist,"Sarjana
$ Menghormati raja-raja yang skill Kecerdasannya melebihi miliknya sendiri."
hint_knowledge_how_to_unlock,"Terkunci
{optional_description}
{optional_culture}

{optional_lock_condition}"
hint_social_relation_filter,"Penyaring
<bcenter>{filter}</bcenter>"
hint_building_production_average,"Produksi Rata-rata
Menunjukkan seberapa banyak satu pekerja akan memproduksi, dengan asumsi lord pengelola memiliki <hint=hint_skill_management>Manajemen</hint> skill 10, dan jarak ke tempat kerja dan <hint=hint_bld_store>Gudang</hint> sedemikian rupa sehingga perjalanan memakan waktu sekitar satu jam (sehingga waktu kerja bersih sekitar 7 jam).

Untuk <hint=hint_bld_woodcutter>Pabrik Kayu</hint> dan <hint=hint_bld_forester>Ahli Rempah</hint>, juga perlu mempertimbangkan jarak ke area penebangan dan panen, yang berubah seiring pengumpulan sumber daya.

Perhitungan juga tidak mempertimbangkan bonus dari <hint=hint_persons_slave>narapidana</hint>, <hint=hint_addict>pecandu nektar</hint>, dan <hint=hint_loyalist>loyalis</hint>."
hint_building_construction_average_production_inline,"~ 
Satu pekerja <hint=hint_building_production_average>bisa</hint> memproduksi:
$ {average_production_resource}"
hint_building_construction_average_production_inline_farm,"~ 
Tiga pekerja <hint=hint_building_production_average> bisa </hint> memproduksi:
$ {average_production_resource}"
hint_scenario_no_scenario,"Skenario Dasar
Rumah bangsawan baru Anda saat ini tidak menonjol. Tapi siapa yang tahu skenario apa yang menantinya di masa depan?"
hint_scenario_nectar_slaves,"Anak-anak Nektar
Rumah bangsawan Anda telah menjadi korban nektar. Semua lord Anda dan 20 petani bergantung pada konsumsi nektar. Bisakah Anda mengumpulkan kekuatan kehendak mereka dan mengubah kecanduan ini menjadi keuntungan Anda?

Dan ya, ada beberapa manfaat dari memulai dengan kebiasaan berbahaya ini - perpustakaan Anda berisi buku-buku tentang Alkimia dan produksi Nektar."
hint_scenario_path_of_sword,"Jalur Pedang
Rumah bangsawan Anda dikuasai oleh seorang anak haram yang diasingkan yang, demi bertahan hidup, telah belajar membela diri dan dengan demikian mengumpulkan pasukan yang layak.

Jumlah senjata yang layak juga tersedia, tetapi sayangnya, makanan habis terkonsumsi dalam kampanye terakhir, dan kayu serta sumber daya lainnya hilang.

<b>Ini adalah tantangan tambahan untuk pemain berpengalaman.</b>"
hint_scenario_deserters,"Pembelot
Anda memulai permainan dengan kamp besar dan menakutkan dari pembelot begal yang muncul selama perang besar terakhir.

<b>Ini adalah tantangan tambahan untuk pemain berpengalaman.</b>"
hint_scenario_juice_of_life,"Sari Kehidupan
Semua lord awal Anda menderita hemofilia - pendarahan mereka tidak bisa dihentikan, sehingga cedera apa pun mematikan.

Bisakah Anda bertahan dengan kondisi seperti itu, mengingat darah tumpah hampir setiap hari di dunia Norland?

<b>Ini adalah tantangan tambahan untuk pemain berpengalaman.</b>"
hint_scenario_to_the_touch,"Dengan Sentuhan
Tidak ada yang menganggap serius keluarga bangsawan Anda karena semua lord Anda telah <hint=hint_blindness>buta</hint> sejak lahir.

Tunjukkan keterampilan Manajemen yang luar biasa dan kecerdikan untuk membuat semua tetangga Anda melihat apa itu kebesaran sejati.

<b>Ini adalah tantangan tambahan untuk pemain berpengalaman.</b>"
hint_scenario_path_of_hammer,"Jalur Palu
lord Anda adalah pengrajin terkenal tetapi pedagang yang buruk.

Anda memulai dengan buku-buku tentang blacksmithing dan senjata, tetapi Anda memiliki uang yang jauh lebih sedikit."
hint_scenario_captured_wife,"sandera
Seorang anggota keluarga bangsawan Anda telah ditangkap oleh begal selama serangan baru-baru ini pada pemukiman muda Anda.

Bebaskan mereka secepat mungkin!"
hint_scenario_slave_owner,"Pemilik Penjara
Keluarga Anda secara tradisional bergantung pada tenaga kerja penjara sebagai dasar ekonominya.

Anda memulai dengan Narapidana alih-alih Petani"
